pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
8N	Lesina	chr5	13400001	13450000	0.3080819578827547	373	10826	35140	2160
K	Lesina	chr5	13400001	13450000	0.2938063740228502	373	9772	33260	4040
8N	K	chr5	13450001	13500000	0.3568615751789976	376	11962	33520	4080
8N	Lesina	chr5	13450001	13500000	0.3465129358830146	376	12322	35560	2040
K	Lesina	chr5	13450001	13500000	0.2882282996432818	376	9696	33640	3960
8N	Lesina	chr5	13500001	13550000	0.2784869128719971	591	15534	55780	3320
K	Lesina	chr5	13500001	13550000	0.2469417833456153	591	13404	54280	4820
8N	K	chr5	13500001	13550000	0.2990997749437359	591	15948	53320	5780
8N	K	chr5	13550001	13600000	0.3079214195183777	354	9718	31560	3840
8N	Lesina	chr5	13550001	13600000	0.3072672672672673	354	10232	33300	2100
K	Lesina	chr5	13550001	13600000	0.2263256394260761	354	7256	32060	3340
8N	K	chr5	13600001	13650000	0.304397233201581	453	12322	40480	4820
8N	Lesina	chr5	13600001	13650000	0.2992030004688232	453	12764	42660	2640
K	Lesina	chr5	13600001	13650000	0.1973760932944606	453	8124	41160	4140
8N	K	chr5	13650001	13700000	0.3086842105263158	340	9384	30400	3600
8N	Lesina	chr5	13650001	13700000	0.2961803381340012	340	9460	31940	2060
K	Lesina	chr5	13650001	13700000	0.2565075212557227	340	7844	30580	3420
K	Lesina	chr5	13700001	13750000	0.2922308041799182	489	12864	44020	4880
8N	K	chr5	13700001	13750000	0.3074327405380757	489	13484	43860	5040
8N	Lesina	chr5	13700001	13750000	0.3022973558734287	489	13948	46140	2760
8N	Lesina	chr5	13750001	13800000	0.3462536023054755	150	4806	13880	1120
K	Lesina	chr5	13750001	13800000	0.1989614243323442	150	2682	13480	1520
8N	K	chr5	13750001	13800000	0.3633531157270029	150	4898	13480	1520
8N	K	chr5	13800001	13850000	0.3192497532082922	228	6468	20260	2540
8N	Lesina	chr5	13800001	13850000	0.2961538461538461	228	6314	21320	1480
K	Lesina	chr5	13800001	13850000	0.2108003857280617	228	4372	20740	2060
8N	K	chr5	13850001	13900000	0.3204918032786885	163	4692	14640	1660
8N	Lesina	chr5	13850001	13900000	0.3366197183098591	163	5258	15620	680
K	Lesina	chr5	13850001	13900000	0.3230458221024259	163	4794	14840	1460
8N	K	chr5	13900001	13950000	0.3018760195758564	272	7402	24520	2680
8N	Lesina	chr5	13900001	13950000	0.2744598765432098	272	7114	25920	1280
K	Lesina	chr5	13900001	13950000	0.2602893890675241	272	6476	24880	2320
K	Lesina	chr5	13950001	14000000	0.2606502242152466	398	9300	35680	4120
8N	K	chr5	13950001	14000000	0.2831555306007861	398	10086	35620	4180
8N	Lesina	chr5	13950001	14000000	0.2832186341979884	398	10700	37780	2020
K	Lesina	chr5	14000001	14050000	0.2465619924201407	411	9108	36940	4160
8N	Lesina	chr5	14000001	14050000	0.2725152129817444	411	10748	39440	1660
8N	K	chr5	14000001	14050000	0.2663616792249731	411	9898	37160	3940
8N	K	chr5	14050001	14100000	0.2504575163398693	344	7664	30600	3800
8N	Lesina	chr5	14050001	14100000	0.2635085574572127	344	8622	32720	1680
K	Lesina	chr5	14050001	14100000	0.2427461139896373	344	7496	30880	3520
8N	K	chr5	14100001	14150000	0.2796592119275825	420	10504	37560	4440
8N	Lesina	chr5	14100001	14150000	0.285578367551327	420	11406	39940	2060
K	Lesina	chr5	14100001	14150000	0.2387467362924282	420	9144	38300	3700
K	Lesina	chr5	14150001	14200000	0.2322056833558863	489	10296	44340	4560
8N	K	chr5	14150001	14200000	0.3261829652996845	489	14476	44380	4520
8N	Lesina	chr5	14150001	14200000	0.3235092235092235	489	15082	46620	2280
8N	Lesina	chr5	14200001	14250000	0.2714346349745331	498	12790	47120	2680
K	Lesina	chr5	14200001	14250000	0.2448245224344735	498	11022	45020	4780
8N	K	chr5	14200001	14250000	0.2927710843373494	498	13122	44820	4980
K	Lesina	chr5	14250001	14300000	0.2377262853005068	306	6566	27620	2980
8N	Lesina	chr5	14250001	14300000	0.273445143256464	306	7826	28620	1980
8N	K	chr5	14250001	14300000	0.2918978102189781	306	7998	27400	3200
8N	K	chr5	14300001	14350000	0.3150572831423895	139	3850	12220	1680
8N	Lesina	chr5	14300001	14350000	0.3272590361445783	139	4346	13280	620
K	Lesina	chr5	14300001	14350000	0.3159016393442623	139	3854	12200	1700
8N	K	chr5	14350001	14400000	0.3625	117	3654	10080	1620
8N	Lesina	chr5	14350001	14400000	0.3407678244972578	117	3728	10940	760
K	Lesina	chr5	14350001	14400000	0.3391472868217054	117	3500	10320	1380
8N	K	chr5	14400001	14450000	0.316023166023166	238	6548	20720	3080
8N	Lesina	chr5	14400001	14450000	0.2925133689839572	238	6564	22440	1360
K	Lesina	chr5	14400001	14450000	0.269106463878327	238	5662	21040	2760
8N	Lesina	chr5	14450001	14500000	0.2388379204892966	71	1562	6540	560
K	Lesina	chr5	14450001	14500000	0.2702194357366771	71	1724	6380	720
8N	K	chr5	14450001	14500000	0.2967213114754098	71	1810	6100	1000
8N	K	chr5	14500001	14550000	0.3034710743801653	137	3672	12100	1600
8N	Lesina	chr5	14500001	14550000	0.2928012519561815	137	3742	12780	920
K	Lesina	chr5	14500001	14550000	0.2713365539452496	137	3370	12420	1280
8N	K	chr5	14550001	14600000	0.3035087719298245	182	4844	15960	2240
8N	Lesina	chr5	14550001	14600000	0.3071428571428571	182	5246	17080	1120
K	Lesina	chr5	14550001	14600000	0.2734413965087282	182	4386	16040	2160
8N	K	chr5	14600001	14650000	0.2774583963691376	149	3668	13220	1680
8N	Lesina	chr5	14600001	14650000	0.2858974358974359	149	4014	14040	860
K	Lesina	chr5	14600001	14650000	0.2502994011976048	149	3344	13360	1540
K	Lesina	chr5	14650001	14700000	0.2691737288135593	212	5082	18880	2320
8N	K	chr5	14650001	14700000	0.270362473347548	212	5072	18760	2440
8N	Lesina	chr5	14650001	14700000	0.2620689655172414	212	5168	19720	1480
8N	Lesina	chr5	14700001	14750000	0.2796567069294342	338	8798	31460	2340
K	Lesina	chr5	14700001	14750000	0.2655505473277527	338	8248	31060	2740
8N	K	chr5	14700001	14750000	0.2810160427807486	338	8408	29920	3880
8N	K	chr5	14750001	14800000	0.3608876560332871	164	5204	14420	1980
8N	Lesina	chr5	14750001	14800000	0.3741130091984231	164	5694	15220	1180
K	Lesina	chr5	14750001	14800000	0.3077868852459016	164	4506	14640	1760
8N	K	chr5	14800001	14850000	0.3473846153846154	75	2258	6500	1000
8N	Lesina	chr5	14800001	14850000	0.3421652421652422	75	2402	7020	480
K	Lesina	chr5	14800001	14850000	0.32	75	2144	6700	800
8N	K	chr5	14850001	14900000	0.3415730337078652	62	1824	5340	860
8N	Lesina	chr5	14850001	14900000	0.3326315789473684	62	1896	5700	500
K	Lesina	chr5	14850001	14900000	0.3478571428571428	62	1948	5600	600
K	Lesina	chr5	14900001	14950000	0.2685344827586207	51	1246	4640	460
8N	K	chr5	14900001	14950000	0.3091324200913242	51	1354	4380	720
8N	Lesina	chr5	14900001	14950000	0.3336206896551724	51	1548	4640	460
K	Lesina	chr5	14950001	15000000	0.2482269503546099	470	10500	42300	4700
8N	Lesina	chr5	14950001	15000000	0.2831678700361011	470	12550	44320	2680
8N	K	chr5	14950001	15000000	0.2891211401425178	470	12172	42100	4900
8N	K	chr5	15000001	15050000	0.2562766461392705	470	10820	42220	4780
8N	Lesina	chr5	15000001	15050000	0.2551569506726457	470	11380	44600	2400
K	Lesina	chr5	15000001	15050000	0.2360415682569674	470	9994	42340	4660
8N	K	chr5	15050001	15100000	0.263965744400527	343	8014	30360	3940
8N	Lesina	chr5	15050001	15100000	0.2340098400984009	343	7610	32520	1780
K	Lesina	chr5	15050001	15100000	0.2419248516809492	343	7340	30340	3960
K	Lesina	chr5	15100001	15150000	0.2131232091690544	391	7438	34900	4200
8N	K	chr5	15100001	15150000	0.2403790924755887	391	8370	34820	4280
8N	Lesina	chr5	15100001	15150000	0.2336408030385241	391	8612	36860	2240
8N	Lesina	chr5	15150001	15200000	0.2421919096895578	449	10298	42520	2380
K	Lesina	chr5	15150001	15200000	0.2258603736479842	449	9188	40680	4220
8N	K	chr5	15150001	15200000	0.2715582450832072	449	10770	39660	5240
8N	Lesina	chr5	15200001	15250000	0.3418457648546144	504	16224	47460	2940
K	Lesina	chr5	15200001	15250000	0.2790004384042087	504	12728	45620	4780
8N	K	chr5	15200001	15250000	0.2978012313104661	504	13544	45480	4920
K	Lesina	chr5	15250001	15300000	0.2615232833464878	559	13254	50680	5220
8N	K	chr5	15250001	15300000	0.2674112485041883	559	13408	50140	5760
8N	Lesina	chr5	15250001	15300000	0.2483031674208144	559	13170	53040	2860
8N	K	chr5	15300001	15350000	0.2929032258064516	379	9988	34100	3800
8N	Lesina	chr5	15300001	15350000	0.2924496644295302	379	10458	35760	2140
K	Lesina	chr5	15300001	15350000	0.2831770222743259	379	9662	34120	3780
8N	K	chr5	15350001	15400000	0.2717884130982367	444	10790	39700	4700
8N	Lesina	chr5	15350001	15400000	0.2690943938667944	444	11232	41740	2660
K	Lesina	chr5	15350001	15400000	0.2870110330992979	444	11446	39880	4520
8N	K	chr5	15400001	15450000	0.2870488322717622	522	13520	47100	5100
8N	Lesina	chr5	15400001	15450000	0.2933306386418755	522	14514	49480	2720
K	Lesina	chr5	15400001	15450000	0.2934093789607097	522	13890	47340	4860
8N	Lesina	chr5	15450001	15500000	0.2703659976387249	357	9160	33880	1820
K	Lesina	chr5	15450001	15500000	0.2913473423980222	357	9428	32360	3340
8N	K	chr5	15450001	15500000	0.2674736188702669	357	8618	32220	3480
8N	K	chr5	15500001	15550000	0.2821176470588235	383	9592	34000	4300
8N	Lesina	chr5	15500001	15550000	0.3518316019682886	383	12870	36580	1720
K	Lesina	chr5	15500001	15550000	0.3318874560375146	383	11324	34120	4180
8N	K	chr5	15550001	15600000	0.2908013276434329	469	12266	42180	4720
8N	Lesina	chr5	15550001	15600000	0.3645954403218596	469	16312	44740	2160
K	Lesina	chr5	15550001	15600000	0.3232503522780648	469	13764	42580	4320
8N	K	chr5	15600001	15650000	0.3242682926829268	365	10636	32800	3700
8N	Lesina	chr5	15600001	15650000	0.3423366107576633	365	11838	34580	1920
K	Lesina	chr5	15600001	15650000	0.3261131167268351	365	10840	33240	3260
K	Lesina	chr5	15650001	15700000	0.3152482269503546	251	7112	22560	2540
8N	K	chr5	15650001	15700000	0.2895964125560538	251	6458	22300	2800
8N	Lesina	chr5	15650001	15700000	0.3085570469798657	251	7356	23840	1260
K	Lesina	chr5	15700001	15750000	0.384163949697252	474	16496	42940	4460
8N	Lesina	chr5	15700001	15750000	0.350816056462285	474	15906	45340	2060
8N	K	chr5	15700001	15750000	0.3150093808630394	474	13432	42640	4760
8N	K	chr5	15750001	15800000	0.2693251533742331	585	14048	52160	6340
8N	Lesina	chr5	15750001	15800000	0.2866498740554156	585	15932	55580	2920
K	Lesina	chr5	15750001	15800000	0.2465425531914893	585	12978	52640	5860
8N	K	chr5	15800001	15850000	0.2863839285714286	301	7698	26880	3220
8N	Lesina	chr5	15800001	15850000	0.328481455563331	301	9388	28580	1520
K	Lesina	chr5	15800001	15850000	0.2899851632047477	301	7818	26960	3140
8N	K	chr5	15850001	15900000	0.3090410958904109	403	11280	36500	3800
8N	Lesina	chr5	15850001	15900000	0.3440314136125654	403	13142	38200	2100
K	Lesina	chr5	15850001	15900000	0.277103825136612	403	10142	36600	3700
8N	Lesina	chr5	15900001	15950000	0.3869322709163346	261	9712	25100	1000
K	Lesina	chr5	15900001	15950000	0.2739018087855297	261	6360	23220	2880
8N	K	chr5	15900001	15950000	0.3314454775993237	261	7842	23660	2440
8N	K	chr5	15950001	16000000	0.3176530612244898	435	12452	39200	4300
8N	Lesina	chr5	15950001	16000000	0.3655737704918033	435	15164	41480	2020
K	Lesina	chr5	15950001	16000000	0.3412417970721857	435	13520	39620	3880
8N	K	chr5	16000001	16050000	0.3168773704171934	352	10026	31640	3560
8N	Lesina	chr5	16000001	16050000	0.3223219628964692	352	10772	33420	1780
K	Lesina	chr5	16000001	16050000	0.2311671924290221	352	7328	31700	3500
8N	K	chr5	16050001	16100000	0.2710612691466083	410	9910	36560	4440
8N	Lesina	chr5	16050001	16100000	0.2588538977800723	410	10028	38740	2260
K	Lesina	chr5	16050001	16100000	0.2537915984724495	410	9304	36660	4340
K	Lesina	chr5	16100001	16150000	0.2915646258503401	485	12858	44100	4400
8N	K	chr5	16100001	16150000	0.2755241567912488	485	12090	43880	4620
8N	Lesina	chr5	16100001	16150000	0.2786089238845144	485	12738	45720	2780
8N	Lesina	chr5	16150001	16200000	0.2682346430547869	385	9694	36140	2360
K	Lesina	chr5	16150001	16200000	0.2836046511627907	385	9756	34400	4100
8N	K	chr5	16150001	16200000	0.2956926658905704	385	10160	34360	4140
8N	K	chr5	16200001	16250000	0.2709251101321586	357	8610	31780	3920
8N	Lesina	chr5	16200001	16250000	0.2683775811209439	357	9098	33900	1800
K	Lesina	chr5	16200001	16250000	0.2658108954289292	357	8490	31940	3760
8N	K	chr5	16250001	16300000	0.3019725557461406	263	7042	23320	2980
8N	Lesina	chr5	16250001	16300000	0.2807413376309428	263	6968	24820	1480
K	Lesina	chr5	16250001	16300000	0.2723661485319516	263	6308	23160	3140
8N	K	chr5	16300001	16350000	0.3021167048054919	392	10562	34960	4240
8N	Lesina	chr5	16300001	16350000	0.2898395721925134	392	10840	37400	1800
K	Lesina	chr5	16300001	16350000	0.2275	392	8008	35200	4000
8N	Lesina	chr5	16350001	16400000	0.3243988684582744	297	9174	28280	1420
K	Lesina	chr5	16350001	16400000	0.2481117824773414	297	6570	26480	3220
8N	K	chr5	16350001	16400000	0.3270597127739985	297	8654	26460	3240
8N	K	chr5	16400001	16450000	0.3164652567975831	154	4190	13240	2160
8N	Lesina	chr5	16400001	16450000	0.3046639231824417	154	4442	14580	820
K	Lesina	chr5	16400001	16450000	0.2713245997088792	154	3728	13740	1660
8N	K	chr5	16450001	16500000	0.3171028037383178	243	6786	21400	2900
8N	Lesina	chr5	16450001	16500000	0.3268826619964973	243	7466	22840	1460
K	Lesina	chr5	16450001	16500000	0.2736355226641998	243	5916	21620	2680
8N	K	chr5	16500001	16550000	0.2778280542986425	202	4912	17680	2520
8N	Lesina	chr5	16500001	16550000	0.2815320041972717	202	5366	19060	1140
K	Lesina	chr5	16500001	16550000	0.2292358803986711	202	4140	18060	2140
K	Lesina	chr5	16550001	16600000	0.2965994962216625	179	4710	15880	2020
8N	K	chr5	16550001	16600000	0.3200260078023407	179	4922	15380	2520
8N	Lesina	chr5	16550001	16600000	0.3023696682464455	179	5104	16880	1020
K	Lesina	chr5	16600001	16650000	0.2821505376344086	206	5248	18600	2000
8N	Lesina	chr5	16600001	16650000	0.2820725388601036	206	5444	19300	1300
8N	K	chr5	16600001	16650000	0.2787513691128149	206	5090	18260	2340
8N	K	chr5	16650001	16700000	0.3037422037422037	109	2922	9620	1280
8N	Lesina	chr5	16650001	16700000	0.2932950191570881	109	3062	10440	460
K	Lesina	chr5	16650001	16700000	0.2753036437246963	109	2720	9880	1020
8N	K	chr5	16700001	16750000	0.2948815165876777	238	6222	21100	2700
8N	Lesina	chr5	16700001	16750000	0.2523893805309734	238	5704	22600	1200
K	Lesina	chr5	16700001	16750000	0.2574368568755846	238	5504	21380	2420
8N	K	chr5	16750001	16800000	0.2699625868519508	413	10102	37420	3880
8N	Lesina	chr5	16750001	16800000	0.2485392106611993	413	9698	39020	2280
K	Lesina	chr5	16750001	16800000	0.2262933333333333	413	8486	37500	3800
8N	Lesina	chr5	16800001	16850000	0.2644977168949771	186	4634	17520	1080
K	Lesina	chr5	16800001	16850000	0.2784688995215311	186	4656	16720	1880
8N	K	chr5	16800001	16850000	0.3226600985221675	186	5240	16240	2360
8N	K	chr5	16850001	16900000	0.3316831683168317	137	4020	12120	1580
8N	Lesina	chr5	16850001	16900000	0.3165884194053208	137	4046	12780	920
K	Lesina	chr5	16850001	16900000	0.2382736156351791	137	2926	12280	1420
8N	K	chr5	16900001	16950000	0.3218800648298217	142	3972	12340	1860
8N	Lesina	chr5	16900001	16950000	0.3089258698940998	142	4084	13220	980
K	Lesina	chr5	16900001	16950000	0.2866771159874608	142	3658	12760	1440
8N	K	chr5	16950001	17000000	0.2725225225225225	346	8470	31080	3520
8N	Lesina	chr5	16950001	17000000	0.265281173594132	346	8680	32720	1880
K	Lesina	chr5	16950001	17000000	0.2491666666666666	346	7774	31200	3400
K	Lesina	chr5	17000001	17050000	0.2196022727272727	391	7730	35200	3900
8N	K	chr5	17000001	17050000	0.2665714285714285	391	9330	35000	4100
8N	Lesina	chr5	17000001	17050000	0.2504038772213247	391	9300	37140	1960
8N	Lesina	chr5	17050001	17100000	0.2565079365079365	270	6464	25200	1800
K	Lesina	chr5	17050001	17100000	0.2787234042553191	270	6812	24440	2560
8N	K	chr5	17050001	17100000	0.289090909090909	270	6996	24200	2800
K	Lesina	chr5	17100001	17150000	0.2365832614322692	256	5484	23180	2420
8N	Lesina	chr5	17100001	17150000	0.2806930693069307	256	6804	24240	1360
8N	K	chr5	17100001	17150000	0.2771883289124668	256	6270	22620	2980
8N	K	chr5	17150001	17200000	0.301071155317521	293	7870	26140	3160
8N	Lesina	chr5	17150001	17200000	0.2699928212491027	293	7522	27860	1440
K	Lesina	chr5	17150001	17200000	0.2448066717210007	293	6458	26380	2920
8N	K	chr5	17200001	17250000	0.295049504950495	378	10132	34340	3460
8N	Lesina	chr5	17200001	17250000	0.2893914014517029	378	10366	35820	1980
K	Lesina	chr5	17200001	17250000	0.245700824499411	378	8344	33960	3840
8N	K	chr5	17250001	17300000	0.2875370919881305	447	11628	40440	4260
8N	Lesina	chr5	17250001	17300000	0.2847091932457786	447	12140	42640	2060
K	Lesina	chr5	17250001	17300000	0.2256736893679568	447	9212	40820	3880
8N	Lesina	chr5	17300001	17350000	0.2789867841409691	481	12666	45400	2700
K	Lesina	chr5	17300001	17350000	0.2386415787058283	481	10400	43580	4520
8N	K	chr5	17300001	17350000	0.2883977900552486	481	12528	43440	4660
8N	K	chr5	17350001	17400000	0.2921862011637572	532	14060	48120	5080
8N	Lesina	chr5	17350001	17400000	0.2703571428571428	532	13626	50400	2800
K	Lesina	chr5	17350001	17400000	0.2116346955796497	532	10150	47960	5240
8N	K	chr5	17400001	17450000	0.3076971410618913	702	19588	63660	6540
8N	Lesina	chr5	17400001	17450000	0.3134626865671642	702	21002	67000	3200
K	Lesina	chr5	17400001	17450000	0.228852766489528	702	14642	63980	6220
8N	K	chr5	17450001	17500000	0.3095355731225296	450	12530	40480	4520
8N	Lesina	chr5	17450001	17500000	0.3142251530852567	450	13342	42460	2540
K	Lesina	chr5	17450001	17500000	0.2238329238329238	450	9110	40700	4300
K	Lesina	chr5	17500001	17550000	0.2080536912751678	296	5580	26820	2780
8N	K	chr5	17500001	17550000	0.2605401350337584	296	6946	26660	2940
8N	Lesina	chr5	17500001	17550000	0.2562054208273894	296	7184	28040	1560
K	Lesina	chr5	17550001	17600000	0.2224422442244224	336	6740	30300	3300
8N	Lesina	chr5	17550001	17600000	0.2208936438011328	336	7020	31780	1820
8N	K	chr5	17550001	17600000	0.245187165775401	336	7336	29920	3680
8N	K	chr5	17600001	17650000	0.2593853820598006	532	12492	48160	5040
8N	Lesina	chr5	17600001	17650000	0.2394131641554322	532	12076	50440	2760
K	Lesina	chr5	17600001	17650000	0.2100500417014178	532	10074	47960	5240
8N	K	chr5	17650001	17700000	0.2498991528842275	547	12390	49580	5120
8N	Lesina	chr5	17650001	17700000	0.2287094281298299	547	11838	51760	2940
K	Lesina	chr5	17650001	17700000	0.2263453815261044	547	11272	49800	4900
8N	K	chr5	17700001	17750000	0.2907848101265823	437	11486	39500	4200
8N	Lesina	chr5	17700001	17750000	0.2718085106382978	437	11242	41360	2340
K	Lesina	chr5	17700001	17750000	0.2279093717816684	437	8852	38840	4860
8N	Lesina	chr5	17750001	17800000	0.3165308498253783	360	10876	34360	1640
K	Lesina	chr5	17750001	17800000	0.2436295835922933	360	7840	32180	3820
8N	K	chr5	17750001	17800000	0.3117939168218497	360	10046	32220	3780
8N	K	chr5	17800001	17850000	0.2951721689740859	624	16630	56340	6060
8N	Lesina	chr5	17800001	17850000	0.284293899561847	624	16870	59340	3060
K	Lesina	chr5	17800001	17850000	0.2732474964234621	624	15280	55920	6480
8N	K	chr5	17850001	17900000	0.299713672154617	312	8374	27940	3260
8N	Lesina	chr5	17850001	17900000	0.2921034717494895	312	8582	29380	1820
K	Lesina	chr5	17850001	17900000	0.2396159317211948	312	6738	28120	3080
8N	K	chr5	17900001	17950000	0.2797537619699042	328	8180	29240	3560
8N	Lesina	chr5	17900001	17950000	0.272680077871512	328	8404	30820	1980
K	Lesina	chr5	17900001	17950000	0.248336727766463	328	7316	29460	3340
K	Lesina	chr5	17950001	18000000	0.2712030484485574	405	9964	36740	3760
8N	K	chr5	17950001	18000000	0.3392446633825944	405	12396	36540	3960
8N	Lesina	chr5	17950001	18000000	0.3657634184471078	405	14038	38380	2120
8N	Lesina	chr5	18000001	18050000	0.3704307334109429	363	12728	34360	1940
K	Lesina	chr5	18000001	18050000	0.2010989010989011	363	6588	32760	3540
8N	K	chr5	18000001	18050000	0.3502156500308071	363	11368	32460	3840
8N	K	chr5	18050001	18100000	0.3077125906394199	335	9336	30340	3160
8N	Lesina	chr5	18050001	18100000	0.3015065913370998	335	9606	31860	1640
K	Lesina	chr5	18050001	18100000	0.2302812295618051	335	7042	30580	2920
8N	K	chr5	18100001	18150000	0.26270337922403	353	8396	31960	3340
8N	Lesina	chr5	18100001	18150000	0.2473936488915518	353	8258	33380	1920
K	Lesina	chr5	18100001	18150000	0.2158354114713217	353	6924	32080	3220
8N	K	chr5	18150001	18200000	0.3221158958001063	415	12118	37620	3880
8N	Lesina	chr5	18150001	18200000	0.2677078085642317	415	10628	39700	1800
K	Lesina	chr5	18150001	18200000	0.2866666666666667	415	10750	37500	4000
8N	Lesina	chr5	18200001	18250000	0.2664106145251396	301	7630	28640	1460
K	Lesina	chr5	18200001	18250000	0.2438285291943828	301	6598	27060	3040
8N	K	chr5	18200001	18250000	0.2838565022421525	301	7596	26760	3340
8N	K	chr5	18250001	18300000	0.2543046357615894	434	9984	39260	4140
8N	Lesina	chr5	18250001	18300000	0.2193500738552437	434	8910	40620	2780
K	Lesina	chr5	18250001	18300000	0.2163942798774259	434	8474	39160	4240
8N	K	chr5	18300001	18350000	0.2746982937994174	535	13202	48060	5440
8N	Lesina	chr5	18300001	18350000	0.2817254901960784	535	14368	51000	2500
K	Lesina	chr5	18300001	18350000	0.2054508196721311	535	10026	48800	4700
8N	K	chr5	18350001	18400000	0.3111364934323244	387	10896	35020	3680
8N	Lesina	chr5	18350001	18400000	0.3223856209150327	387	11838	36720	1980
K	Lesina	chr5	18350001	18400000	0.2338654503990878	387	8204	35080	3620
K	Lesina	chr5	18400001	18450000	0.2245086241476133	547	11194	49860	4840
8N	K	chr5	18400001	18450000	0.3402503027856278	547	16856	49540	5160
8N	Lesina	chr5	18400001	18450000	0.3774032937571812	547	19708	52220	2480
K	Lesina	chr5	18450001	18500000	0.2835294117647058	579	14942	52700	5200
8N	Lesina	chr5	18450001	18500000	0.4614798694232861	579	25446	55140	2760
8N	K	chr5	18450001	18500000	0.3340376488666923	579	17390	52060	5840
8N	K	chr5	18500001	18550000	0.2881611065907242	545	14166	49160	5340
8N	Lesina	chr5	18500001	18550000	0.3787495205216724	545	19748	52140	2360
K	Lesina	chr5	18500001	18550000	0.2735720032180209	545	13602	49720	4780
8N	K	chr5	18550001	18600000	0.2750078198310916	711	17584	63940	7160
8N	Lesina	chr5	18550001	18600000	0.3025951046888823	711	20522	67820	3280
K	Lesina	chr5	18550001	18600000	0.2090937402678293	711	13428	64220	6880
8N	K	chr5	18600001	18650000	0.25790461885092	596	13736	53260	6340
8N	Lesina	chr5	18600001	18650000	0.2815078236130868	596	15832	56240	3360
K	Lesina	chr5	18600001	18650000	0.2246560059501673	596	12082	53780	5820
8N	Lesina	chr5	18650001	18700000	0.3894185626579993	584	21566	55380	3020
K	Lesina	chr5	18650001	18700000	0.2622576966932725	584	13800	52620	5780
8N	K	chr5	18650001	18700000	0.3181818181818182	584	16800	52800	5600
8N	K	chr5	18700001	18750000	0.2914171656686626	661	17520	60120	5980
8N	Lesina	chr5	18700001	18750000	0.3489576753000631	661	22096	63320	2780
K	Lesina	chr5	18700001	18750000	0.236030636030636	661	14176	60060	6040
8N	K	chr5	18750001	18800000	0.275603476021886	680	17126	62140	5860
8N	Lesina	chr5	18750001	18800000	0.2961986511342734	680	19324	65240	2760
K	Lesina	chr5	18750001	18800000	0.1716413078666235	680	10604	61780	6220
8N	K	chr5	18800001	18850000	0.312466197944835	814	23110	73960	7440
8N	Lesina	chr5	18800001	18850000	0.328235598036683	814	25412	77420	3980
K	Lesina	chr5	18800001	18850000	0.1561647499331372	814	11678	74780	6620
K	Lesina	chr5	18850001	18900000	0.1519918973666441	645	9004	59240	5260
8N	K	chr5	18850001	18900000	0.2869476546566961	645	16884	58840	5660
8N	Lesina	chr5	18850001	18900000	0.303872437357631	645	18676	61460	3040
8N	Lesina	chr5	18900001	18950000	0.3104266666666667	787	23282	75000	3700
K	Lesina	chr5	18900001	18950000	0.1910981697171381	787	13782	72120	6580
8N	K	chr5	18900001	18950000	0.2893884389835242	787	20726	71620	7080
8N	Lesina	chr5	18950001	19000000	0.3026307026307026	634	18176	60060	3340
K	Lesina	chr5	18950001	19000000	0.1785763411279229	634	10386	58160	5240
8N	K	chr5	18950001	19000000	0.29415831316972	634	17020	57860	5540
8N	Lesina	chr5	19000001	19050000	0.3026250443419652	595	17062	56380	3120
8N	K	chr5	19000001	19050000	0.2988581952117863	595	16228	54300	5200
K	Lesina	chr5	19000001	19050000	0.1813162705667276	595	9918	54700	4800
8N	K	chr5	19050001	19100000	0.3119533527696793	607	17120	54880	5820
8N	Lesina	chr5	19050001	19100000	0.3272160664819944	607	18900	57760	2940
K	Lesina	chr5	19050001	19100000	0.1998196898665705	607	11082	55460	5240
8N	K	chr5	19100001	19150000	0.3784131522516082	615	21176	55960	5540
8N	Lesina	chr5	19100001	19150000	0.4279784002699966	615	25362	59260	2240
K	Lesina	chr5	19100001	19150000	0.2755453905700211	615	15662	56840	4660
8N	Lesina	chr5	19150001	19200000	0.3621234939759036	555	19236	53120	2380
K	Lesina	chr5	19150001	19200000	0.2672993277975484	555	13520	50580	4920
8N	K	chr5	19150001	19200000	0.3206719367588933	555	16226	50600	4900
8N	K	chr5	19200001	19250000	0.3356057316543638	512	15458	46060	5140
8N	Lesina	chr5	19200001	19250000	0.408473188702415	512	19958	48860	2340
K	Lesina	chr5	19200001	19250000	0.2731465517241379	512	12674	46400	4800
8N	K	chr5	19250001	19300000	0.3364667747163695	552	16608	49360	5840
8N	Lesina	chr5	19250001	19300000	0.3763732129420617	552	20008	53160	2040
K	Lesina	chr5	19250001	19300000	0.3046251993620414	552	15280	50160	5040
8N	K	chr5	19300001	19350000	0.3155694377703027	459	13134	41620	4280
8N	Lesina	chr5	19300001	19350000	0.395859872611465	459	17402	43960	1940
K	Lesina	chr5	19300001	19350000	0.323661567877629	459	13542	41840	4060
K	Lesina	chr5	19350001	19400000	0.3248243559718969	470	13870	42700	4300
8N	K	chr5	19350001	19400000	0.2753457319980925	470	11548	41940	5060
8N	Lesina	chr5	19350001	19400000	0.4120213713268032	470	18508	44920	2080
K	Lesina	chr5	19400001	19450000	0.3058923996584116	512	14328	46840	4360
8N	Lesina	chr5	19400001	19450000	0.4662999185004075	512	22886	49080	2120
8N	K	chr5	19400001	19450000	0.2803030303030303	512	12950	46200	5000
