pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
8N	Lesina	chr5	32100001	32200000	0.2782201405152225	1071	28512	102480	4620
K	Lesina	chr5	32100001	32200000	0.2461285008237232	1071	23904	97120	9980
K	Lesina	chr5	32200001	32300000	0.2928767702388501	1046	27712	94620	9980
8N	K	chr5	32200001	32300000	0.315786123488224	1046	29766	94260	10340
8N	Lesina	chr5	32200001	32300000	0.3456782713085234	1046	34554	99960	4640
8N	Lesina	chr5	32300001	32400000	0.3301290695434405	1086	34274	103820	4780
K	Lesina	chr5	32300001	32400000	0.3894007337953526	1086	38208	98120	10480
8N	K	chr5	32300001	32400000	0.2797655768044417	1086	27210	97260	11340
K	Lesina	chr5	32400001	32500000	0.4387555917039447	1088	43156	98360	10440
8N	Lesina	chr5	32400001	32500000	0.3946039699364039	1088	40952	103780	5020
8N	K	chr5	32400001	32500000	0.2423447427751588	1088	23648	97580	11220
8N	K	chr5	32500001	32600000	0.2535269709543568	1164	26884	106040	10360
8N	Lesina	chr5	32500001	32600000	0.3726264974074736	1164	41682	111860	4540
K	Lesina	chr5	32500001	32600000	0.4060011322891111	1164	43028	105980	10420
8N	K	chr5	32600001	32700000	0.2571219154654288	901	21048	81860	8240
8N	Lesina	chr5	32600001	32700000	0.4604780691575771	901	39684	86180	3920
K	Lesina	chr5	32600001	32700000	0.3857457751653196	901	31500	81660	8440
8N	K	chr5	32700001	32800000	0.2771180634848139	969	24270	87580	9320
8N	Lesina	chr5	32700001	32800000	0.4907479463899697	969	45404	92520	4380
K	Lesina	chr5	32700001	32800000	0.3448589626933576	969	30320	87920	8980
8N	Lesina	chr5	32800001	32900000	0.3641353205583156	886	30784	84540	4060
K	Lesina	chr5	32800001	32900000	0.335334003013561	886	26706	79640	8960
8N	K	chr5	32800001	32900000	0.3094415226646632	886	24712	79860	8740
8N	K	chr5	32900001	33000000	0.3027356746765249	1188	32756	108200	10600
8N	Lesina	chr5	32900001	33000000	0.2968240042112651	1188	33832	113980	4820
K	Lesina	chr5	32900001	33000000	0.3246640898214614	1188	35278	108660	10140
8N	K	chr5	33000001	33100000	0.268020725388601	1073	25864	96500	10800
8N	Lesina	chr5	33000001	33100000	0.2885880077369439	1073	29840	103400	3900
K	Lesina	chr5	33000001	33100000	0.3148738105088953	1073	30442	96680	10620
8N	K	chr5	33100001	33200000	0.2784873949579832	1179	29826	107100	10800
8N	Lesina	chr5	33100001	33200000	0.2746571682991985	1179	30844	112300	5600
K	Lesina	chr5	33100001	33200000	0.3587684821261463	1179	38338	106860	11040
K	Lesina	chr5	33200001	33300000	0.2950303699613473	1199	32058	108660	11240
8N	K	chr5	33200001	33300000	0.2951524054351818	1199	32148	108920	10980
8N	Lesina	chr5	33200001	33300000	0.3131891137473831	1199	35904	114640	5260
8N	Lesina	chr5	33300001	33400000	0.2305005324813631	985	21644	93900	4600
K	Lesina	chr5	33300001	33400000	0.3221973595882748	985	28798	89380	9120
8N	K	chr5	33300001	33400000	0.3154866262081366	985	28072	88980	9520
8N	K	chr5	33400001	33500000	0.3018018018018018	519	14070	46620	5280
8N	Lesina	chr5	33400001	33500000	0.2798958750500601	519	13978	49940	1960
K	Lesina	chr5	33400001	33500000	0.3972996142306044	519	18538	46660	5240
8N	K	chr5	33500001	33600000	0.2372522214627477	647	13884	58520	6180
8N	Lesina	chr5	33500001	33600000	0.5141374837872892	647	31712	61680	3020
K	Lesina	chr5	33500001	33600000	0.5226057529610829	647	30886	59100	5600
8N	K	chr5	33600001	33700000	0.2655832849680789	760	18304	68920	7080
8N	Lesina	chr5	33600001	33700000	0.4313552304719845	760	31256	72460	3540
K	Lesina	chr5	33600001	33700000	0.3505296306899513	760	24488	69860	6140
K	Lesina	chr5	33700001	33800000	0.3187918015102481	1015	29552	92700	8800
8N	K	chr5	33700001	33800000	0.2611713665943601	1015	24080	92200	9300
8N	Lesina	chr5	33700001	33800000	0.3336574265618535	1015	32258	96680	4820
K	Lesina	chr5	33800001	33900000	0.3729746317512274	1087	36462	97760	10940
8N	Lesina	chr5	33800001	33900000	0.3655889145496536	1087	37992	103920	4780
8N	K	chr5	33800001	33900000	0.2254226930128335	1087	22132	98180	10520
8N	K	chr5	33900001	34000000	0.247457627118644	963	21608	87320	8980
8N	Lesina	chr5	33900001	34000000	0.3714504484795449	963	33958	91420	4880
K	Lesina	chr5	33900001	34000000	0.3723870378822455	963	32636	87640	8660
8N	K	chr5	34000001	34100000	0.1282359847373055	752	8738	68140	7060
8N	Lesina	chr5	34000001	34100000	0.4684866962305987	752	33806	72160	3040
K	Lesina	chr5	34000001	34100000	0.4886809008482012	752	33416	68380	6820
K	Lesina	chr5	34100001	34200000	0.3767982368262873	1104	37612	99820	10580
8N	K	chr5	34100001	34200000	0.1790076335877862	1104	17822	99560	10840
8N	Lesina	chr5	34100001	34200000	0.3905688905688905	1104	41330	105820	4580
8N	Lesina	chr5	34200001	34300000	0.2965996649916247	1245	35414	119400	5100
K	Lesina	chr5	34200001	34300000	0.2496893307296289	1245	28130	112660	11840
8N	K	chr5	34200001	34300000	0.2789154477345701	1245	31272	112120	12380
8N	Lesina	chr5	34300001	34400000	0.3203768207726409	1318	40470	126320	5480
K	Lesina	chr5	34300001	34400000	0.2837824183226675	1318	33702	118760	13040
8N	K	chr5	34300001	34400000	0.2888233310856372	1318	34266	118640	13160
8N	K	chr5	34400001	34500000	0.2621971917913902	1437	33986	129620	14080
8N	Lesina	chr5	34400001	34500000	0.2967887899576704	1437	40666	137020	6680
K	Lesina	chr5	34400001	34500000	0.2966835559649931	1437	38646	130260	13440
8N	K	chr5	34500001	34600000	0.2346239347906632	1200	25330	107960	12040
8N	Lesina	chr5	34500001	34600000	0.325744830003505	1200	37174	114120	5880
K	Lesina	chr5	34500001	34600000	0.3298013245033112	1200	35856	108720	11280
8N	K	chr5	34600001	34700000	0.2542642588950474	1243	28442	111860	12440
8N	Lesina	chr5	34600001	34700000	0.3218062783280174	1243	38340	119140	5160
K	Lesina	chr5	34600001	34700000	0.3115281978295677	1243	35022	112420	11880
8N	Lesina	chr5	34700001	34800000	0.3732770997846374	1166	41598	111440	5160
K	Lesina	chr5	34700001	34800000	0.3760250569476082	1166	39618	105360	11240
8N	K	chr5	34700001	34800000	0.2558161708619375	1166	26830	104880	11720
8N	K	chr5	34800001	34900000	0.2443850267379679	793	17366	71060	8240
8N	Lesina	chr5	34800001	34900000	0.4544903871477482	793	34514	75940	3360
K	Lesina	chr5	34800001	34900000	0.3907247986670369	793	28140	72020	7280
8N	K	chr5	34900001	35000000	0.2885518590998043	677	17694	61320	6380
8N	Lesina	chr5	34900001	35000000	0.5329223181257706	677	34576	64880	2820
K	Lesina	chr5	34900001	35000000	0.4148530836293187	677	25696	61940	5760
8N	K	chr5	35000001	35100000	0.2575810185185185	763	17804	69120	7180
8N	Lesina	chr5	35000001	35100000	0.3876701143168209	763	28486	73480	2820
K	Lesina	chr5	35000001	35100000	0.341513828238719	763	23462	68700	7600
K	Lesina	chr5	35100001	35200000	0.3541277258566978	850	27282	77040	7960
8N	K	chr5	35100001	35200000	0.268177028451001	850	20360	75920	9080
8N	Lesina	chr5	35100001	35200000	0.4173313638601674	850	33904	81240	3760
8N	Lesina	chr5	35200001	35300000	0.4399944180854033	749	31530	71660	3240
K	Lesina	chr5	35200001	35300000	0.399792654028436	749	26994	67520	7380
8N	K	chr5	35200001	35300000	0.2618906064209275	749	17620	67280	7620
8N	K	chr5	35300001	35400000	0.2323932312651087	828	17304	74460	8340
8N	Lesina	chr5	35300001	35400000	0.4954763709881223	828	39212	79140	3660
K	Lesina	chr5	35300001	35400000	0.4523429179978701	828	33980	75120	7680
8N	K	chr5	35400001	35500000	0.2599014778325123	685	15828	60900	7600
8N	Lesina	chr5	35400001	35500000	0.3758863080684597	685	24598	65440	3060
K	Lesina	chr5	35400001	35500000	0.4276581865622961	685	26224	61320	7180
8N	K	chr5	35500001	35600000	0.3192169837331127	806	23156	72540	8060
8N	Lesina	chr5	35500001	35600000	0.3006222452683432	806	23190	77140	3460
K	Lesina	chr5	35500001	35600000	0.3566429743028977	806	26092	73160	7440
K	Lesina	chr5	35600001	35700000	0.2041932543299909	726	13440	65820	6780
8N	K	chr5	35600001	35700000	0.2956121509665541	726	19268	65180	7420
8N	Lesina	chr5	35600001	35700000	0.2986135181975736	726	20676	69240	3360
K	Lesina	chr5	35700001	35800000	0.3425331369661266	752	23258	67900	7300
8N	Lesina	chr5	35700001	35800000	0.4439072107322526	752	31766	71560	3640
8N	K	chr5	35700001	35800000	0.3299313637720084	752	22112	67020	8180
8N	K	chr5	35800001	35900000	0.3395809951365507	596	18154	53460	6140
8N	Lesina	chr5	35800001	35900000	0.3364278150370632	596	19062	56660	2940
K	Lesina	chr5	35800001	35900000	0.3341159207630227	596	18216	54520	5080
8N	K	chr5	35900001	36000000	0.3033280863503485	993	26978	88940	10360
8N	Lesina	chr5	35900001	36000000	0.3041418861512319	993	28638	94160	5140
K	Lesina	chr5	35900001	36000000	0.2718945487042001	993	24340	89520	9780
K	Lesina	chr5	36000001	36100000	0.2728585961342828	1084	26822	98300	10100
8N	K	chr5	36000001	36100000	0.3085415813191315	1084	30126	97640	10760
8N	Lesina	chr5	36000001	36100000	0.2906909231662473	1084	30040	103340	5060
8N	Lesina	chr5	36100001	36200000	0.3234968646255994	574	17540	54220	3180
K	Lesina	chr5	36100001	36200000	0.3305308020147229	574	17062	51620	5780
8N	K	chr5	36100001	36200000	0.2897138437741686	574	14984	51720	5680
K	Lesina	chr5	36200001	36300000	0.2701379310344827	963	23502	87000	9300
8N	K	chr5	36200001	36300000	0.2909361409933623	963	25422	87380	8920
8N	Lesina	chr5	36200001	36300000	0.2823838737949167	963	25776	91280	5020
8N	K	chr5	36300001	36400000	0.3210544571626778	1269	37024	115320	11580
8N	Lesina	chr5	36300001	36400000	0.324797888137271	1269	39372	121220	5680
K	Lesina	chr5	36300001	36400000	0.2887865090403338	1269	33222	115040	11860
8N	K	chr5	36400001	36500000	0.3254976064499874	880	25838	79380	8620
8N	Lesina	chr5	36400001	36500000	0.3216267942583732	880	26888	83600	4400
K	Lesina	chr5	36400001	36500000	0.2695729087692696	880	21334	79140	8860
8N	K	chr5	36500001	36600000	0.309098164405427	833	23238	75180	8120
8N	Lesina	chr5	36500001	36600000	0.3110290371879776	833	24422	78520	4780
K	Lesina	chr5	36500001	36600000	0.3142592592592592	833	23758	75600	7700
8N	Lesina	chr5	36600001	36700000	0.3062811565304087	635	18432	60180	3320
K	Lesina	chr5	36600001	36700000	0.2314038128249566	635	13352	57700	5800
8N	K	chr5	36600001	36700000	0.3151109545614653	635	17892	56780	6720
8N	K	chr5	36700001	36800000	0.3027675797797232	791	21442	70820	8280
8N	Lesina	chr5	36700001	36800000	0.2893188444208852	791	21832	75460	3640
K	Lesina	chr5	36700001	36800000	0.2784693019343986	791	19866	71340	7760
8N	K	chr5	36800001	36900000	0.3005944640535017	1188	32362	107660	11140
8N	Lesina	chr5	36800001	36900000	0.3232422907488986	1188	36688	113500	5300
K	Lesina	chr5	36800001	36900000	0.2579335793357933	1188	27960	108400	10400
8N	K	chr5	36900001	37000000	0.2641377059879262	1347	32378	122580	12120
8N	Lesina	chr5	36900001	37000000	0.282208398133748	1347	36292	128600	6100
K	Lesina	chr5	36900001	37000000	0.2618821603927987	1347	32002	122200	12500
K	Lesina	chr5	37000001	37100000	0.2693090211132438	1152	28062	104200	11000
8N	K	chr5	37000001	37100000	0.3000191938579654	1152	31262	104200	11000
8N	Lesina	chr5	37000001	37100000	0.2691154970760234	1152	29452	109440	5760
K	Lesina	chr5	37100001	37200000	0.2723296888141295	786	19428	71340	7260
8N	K	chr5	37100001	37200000	0.3053872053872054	786	21768	71280	7320
8N	Lesina	chr5	37100001	37200000	0.2992206396130072	786	22268	74420	4180
8N	K	chr5	37200001	37300000	0.3424715592237341	991	30706	89660	9440
8N	Lesina	chr5	37200001	37300000	0.3276867418599702	991	30796	93980	5120
K	Lesina	chr5	37200001	37300000	0.2247186051644228	991	20364	90620	8480
8N	K	chr5	37300001	37400000	0.3522568340750159	1049	33246	94380	10520
8N	Lesina	chr5	37300001	37400000	0.3313197767145135	1049	33238	100320	4580
K	Lesina	chr5	37300001	37400000	0.26875	1049	25542	95040	9860
K	Lesina	chr5	37400001	37500000	0.2571677105080028	1267	29564	114960	11740
8N	K	chr5	37400001	37500000	0.3087341552352839	1267	35560	115180	11520
8N	Lesina	chr5	37400001	37500000	0.2821840976575387	1267	34212	121240	5460
8N	Lesina	chr5	37500001	37600000	0.3041172551632245	1575	45648	150100	7400
K	Lesina	chr5	37500001	37600000	0.2808951048951049	1575	40168	143000	14500
8N	K	chr5	37500001	37600000	0.3059691011235955	1575	43570	142400	15100
8N	K	chr5	37600001	37700000	0.2998073217726397	1496	40456	134940	14660
8N	Lesina	chr5	37600001	37700000	0.2998035914702581	1496	42740	142560	7040
K	Lesina	chr5	37600001	37700000	0.2713072756551017	1496	37066	136620	12980
K	Lesina	chr5	37700001	37800000	0.2482388973966309	877	19452	78360	9340
8N	K	chr5	37700001	37800000	0.2937659683188554	877	22996	78280	9420
8N	Lesina	chr5	37700001	37800000	0.285680019189254	877	23820	83380	4320
8N	K	chr5	37800001	37900000	0.3063892145369284	762	20908	68240	7960
8N	Lesina	chr5	37800001	37900000	0.2797021511307225	762	20284	72520	3680
K	Lesina	chr5	37800001	37900000	0.2695981362842166	762	18516	68680	7520
K	Lesina	chr5	37900001	38000000	0.2940715883668904	199	5258	17880	2020
8N	K	chr5	37900001	38000000	0.3193585337915234	199	5576	17460	2440
8N	Lesina	chr5	37900001	38000000	0.3053145336225596	199	5630	18440	1460
8N	Lesina	chr5	38000001	38100000	0.2656682027649769	279	6918	26040	1860
8N	K	chr5	38000001	38100000	0.27430441898527	279	6704	24440	3460
K	Lesina	chr5	38000001	38100000	0.2399057344854674	279	6108	25460	2440
8N	Lesina	chr5	38100001	38200000	0.3001774098166765	717	20304	67640	4060
K	Lesina	chr5	38100001	38200000	0.2520645762185656	717	16238	64420	7280
8N	K	chr5	38100001	38200000	0.3101313320825516	717	19836	63960	7740
K	Lesina	chr5	38200001	38300000	0.2633486472690148	433	10318	39180	4120
8N	Lesina	chr5	38200001	38300000	0.2913260219341974	433	11688	40120	3180
8N	K	chr5	38200001	38300000	0.2946185997910135	433	11278	38280	5020
8N	K	chr5	38300001	38400000	0.3016949152542373	525	13884	46020	6480
8N	Lesina	chr5	38300001	38400000	0.26976	525	13488	50000	2500
K	Lesina	chr5	38300001	38400000	0.2735393734123624	525	12922	47240	5260
8N	K	chr5	38400001	38500000	0.2896804260985353	343	8702	30040	4260
8N	Lesina	chr5	38400001	38500000	0.2996894409937888	343	9650	32200	2100
K	Lesina	chr5	38400001	38500000	0.2530175210902011	343	7798	30820	3480
8N	K	chr5	38500001	38600000	0.2784632641615255	794	19860	71320	8080
8N	Lesina	chr5	38500001	38600000	0.2672166045769026	794	20084	75160	4240
K	Lesina	chr5	38500001	38600000	0.2479744728079911	794	17874	72080	7320
K	Lesina	chr5	38600001	38700000	0.251954459203036	585	13278	52700	5800
8N	Lesina	chr5	38600001	38700000	0.2730054644808743	585	14988	54900	3600
8N	K	chr5	38600001	38700000	0.2867902665121669	585	14850	51780	6720
8N	K	chr5	38700001	38800000	0.2996952251947172	663	17700	59060	7240
8N	Lesina	chr5	38700001	38800000	0.2925416133162612	663	18278	62480	3820
K	Lesina	chr5	38700001	38800000	0.2424749163879598	663	14500	59800	6500
8N	K	chr5	38800001	38900000	0.2961675227182931	570	14992	50620	6380
8N	Lesina	chr5	38800001	38900000	0.2957804331590739	570	15842	53560	3440
K	Lesina	chr5	38800001	38900000	0.2506019417475728	570	12906	51500	5500
8N	K	chr5	38900001	39000000	0.3028858625162127	688	18682	61680	7120
8N	Lesina	chr5	38900001	39000000	0.3014970974641002	688	19736	65460	3340
K	Lesina	chr5	38900001	39000000	0.2458025088452878	688	15284	62180	6620
8N	Lesina	chr5	39000001	39100000	0.2847653033214384	768	20748	72860	3940
8N	K	chr5	39000001	39100000	0.2885040745052386	768	19826	68720	8080
K	Lesina	chr5	39000001	39100000	0.2387968613775065	768	16434	68820	7980
8N	Lesina	chr5	39100001	39200000	0.2902919984831247	557	15310	52740	2960
8N	K	chr5	39100001	39200000	0.2956697693241603	557	14612	49420	6280
K	Lesina	chr5	39100001	39200000	0.2611666000799041	557	13074	50060	5640
8N	K	chr5	39200001	39300000	0.2796369636963696	675	16946	60600	6900
8N	Lesina	chr5	39200001	39300000	0.2793222466269218	675	17804	63740	3760
K	Lesina	chr5	39200001	39300000	0.2709233791748526	675	16548	61080	6420
8N	K	chr5	39300001	39400000	0.3083757519666821	487	13328	43220	5480
8N	Lesina	chr5	39300001	39400000	0.3041666666666666	487	13870	45600	3100
K	Lesina	chr5	39300001	39400000	0.2896025878003697	487	12534	43280	5420
8N	K	chr5	39400001	39500000	0.3227959697732998	540	15378	47640	6360
8N	Lesina	chr5	39400001	39500000	0.3524244833068362	540	17734	50320	3680
K	Lesina	chr5	39400001	39500000	0.2962562396006655	540	14244	48080	5920
8N	K	chr5	39500001	39600000	0.299443731279418	1042	27992	93480	10720
8N	Lesina	chr5	39500001	39600000	0.3023336038961039	1042	29798	98560	5640
K	Lesina	chr5	39500001	39600000	0.2595349829351536	1042	24334	93760	10440
K	Lesina	chr5	39600001	39700000	0.3057620041753653	532	14646	47900	5300
8N	K	chr5	39600001	39700000	0.2822429906542056	532	13288	47080	6120
8N	Lesina	chr5	39600001	39700000	0.3277976901632816	532	16462	50220	2980
8N	K	chr5	39700001	39800000	0.3267485822306238	480	13828	42320	5680
8N	Lesina	chr5	39700001	39800000	0.327159946832078	480	14768	45140	2860
K	Lesina	chr5	39700001	39800000	0.308584686774942	480	13300	43100	4900
8N	K	chr5	39800001	39900000	0.3032151442307692	742	20182	66560	7640
8N	Lesina	chr5	39800001	39900000	0.2853651605569764	742	20084	70380	3820
K	Lesina	chr5	39800001	39900000	0.2665185185185185	742	17990	67500	6700
K	Lesina	chr5	39900001	40000000	0.301167526472984	815	22184	73660	7840
8N	K	chr5	39900001	40000000	0.2981400437636761	815	21800	73120	8380
8N	Lesina	chr5	39900001	40000000	0.3201863354037267	815	24744	77280	4220
8N	K	chr5	40000001	40100000	0.3195746861388675	874	24946	78060	9340
8N	Lesina	chr5	40000001	40100000	0.3077629987908101	874	25452	82700	4700
K	Lesina	chr5	40000001	40100000	0.2758594539939332	874	21826	79120	8280
K	Lesina	chr5	40100001	40200000	0.2664391143911439	1202	28882	108400	11800
8N	K	chr5	40100001	40200000	0.329608938547486	1202	35400	107400	12800
8N	Lesina	chr5	40100001	40200000	0.3037478108581436	1202	34688	114200	6000
8N	K	chr5	40200001	40300000	0.300768386388584	1022	27400	91100	11100
8N	Lesina	chr5	40200001	40300000	0.3252778921366817	1022	31604	97160	5040
K	Lesina	chr5	40200001	40300000	0.2873352063972336	1022	26590	92540	9660
8N	K	chr5	40300001	40400000	0.3162674094707521	798	22708	71800	8000
8N	Lesina	chr5	40300001	40400000	0.4196699494277349	798	31534	75140	4660
K	Lesina	chr5	40300001	40400000	0.3116285478093138	798	22618	72580	7220
8N	K	chr5	40400001	40500000	0.3046505376344086	828	22666	74400	8400
8N	Lesina	chr5	40400001	40500000	0.3789997448328655	828	29706	78380	4420
K	Lesina	chr5	40400001	40500000	0.2857674913540835	828	21484	75180	7620
K	Lesina	chr5	40500001	40600000	0.2743326488706366	1075	26720	97400	10100
8N	Lesina	chr5	40500001	40600000	0.3852068696330991	1075	39476	102480	5020
8N	K	chr5	40500001	40600000	0.3222107224177189	1075	31132	96620	10880
K	Lesina	chr5	40600001	40700000	0.2496909432948132	819	18582	74420	7480
8N	Lesina	chr5	40600001	40700000	0.3541910828025478	819	27804	78500	3400
8N	K	chr5	40600001	40700000	0.2961049499594265	819	21894	73940	7960
8N	K	chr5	40700001	40800000	0.3150644202180376	674	19074	60540	6860
8N	Lesina	chr5	40700001	40800000	0.4177044025157232	674	26566	63600	3800
K	Lesina	chr5	40700001	40800000	0.3028918830101873	674	18434	60860	6540
8N	K	chr5	40800001	40900000	0.3212167070217918	727	21226	66080	6620
8N	Lesina	chr5	40800001	40900000	0.3696030136192408	727	25510	69020	3680
K	Lesina	chr5	40800001	40900000	0.3405762304921969	727	22696	66640	6060
8N	K	chr5	40900001	41000000	0.3167954149015698	889	25426	80260	8640
8N	Lesina	chr5	40900001	41000000	0.3553849787435049	889	30094	84680	4220
K	Lesina	chr5	40900001	41000000	0.3229064039408867	889	26220	81200	7700
K	Lesina	chr5	41000001	41100000	0.2831334332833583	875	22662	80040	7460
8N	Lesina	chr5	41000001	41100000	0.3089545129792808	875	25946	83980	3520
8N	K	chr5	41000001	41100000	0.2915113350125944	875	23146	79400	8100
8N	K	chr5	41100001	41200000	0.2977171099082137	942	25300	84980	9220
8N	Lesina	chr5	41100001	41200000	0.2547021943573668	942	22750	89320	4880
K	Lesina	chr5	41100001	41200000	0.2661076170510132	942	22848	85860	8340
8N	K	chr5	41200001	41300000	0.3011952998379254	1091	29734	98720	10380
8N	Lesina	chr5	41200001	41300000	0.2476701821668264	1091	25832	104300	4800
K	Lesina	chr5	41200001	41300000	0.303513731825525	1091	30060	99040	10060
8N	K	chr5	41300001	41400000	0.2992416262902886	1049	28410	94940	9960
8N	Lesina	chr5	41300001	41400000	0.2702988047808765	1049	27138	100400	4500
K	Lesina	chr5	41300001	41400000	0.3055742532604122	1049	29054	95080	9820
8N	Lesina	chr5	41400001	41500000	0.2649076517150396	1027	26104	98540	4160
K	Lesina	chr5	41400001	41500000	0.277470525187567	1027	25888	93300	9400
8N	K	chr5	41400001	41500000	0.2943169633283294	1027	27448	93260	9440
8N	K	chr5	41500001	41600000	0.2992957746478873	1014	27200	90880	10520
8N	Lesina	chr5	41500001	41600000	0.3112166907663706	1014	30132	96820	4580
K	Lesina	chr5	41500001	41600000	0.2914391788600131	1014	26690	91580	9820
8N	K	chr5	41600001	41700000	0.3237646001796945	996	28828	89040	10560
8N	Lesina	chr5	41600001	41700000	0.2641395154553049	996	25294	95760	3840
K	Lesina	chr5	41600001	41700000	0.330876404494382	996	29448	89000	10600
8N	K	chr5	41700001	41800000	0.2911764705882353	994	26334	90440	8960
8N	Lesina	chr5	41700001	41800000	0.2075938745542269	994	19792	95340	4060
K	Lesina	chr5	41700001	41800000	0.273001107419712	994	24652	90300	9100
K	Lesina	chr5	41800001	41900000	0.3229107981220657	951	27512	85200	9900
8N	K	chr5	41800001	41900000	0.3261445503137346	951	28068	86060	9040
8N	Lesina	chr5	41800001	41900000	0.1907099035933391	951	17408	91280	3820
8N	Lesina	chr5	41900001	42000000	0.1812589755864049	875	15146	83560	3940
K	Lesina	chr5	41900001	42000000	0.263148569982283	875	20794	79020	8480
8N	K	chr5	41900001	42000000	0.2916038210155857	875	23200	79560	7940
K	Lesina	chr5	42000001	42100000	0.2521939953810623	952	21840	86600	8600
8N	K	chr5	42000001	42100000	0.2952281677090572	952	25490	86340	8860
8N	Lesina	chr5	42000001	42100000	0.2488254665203073	952	22668	91100	4100
8N	K	chr5	42100001	42200000	0.308580466587584	1120	31216	101160	10840
8N	Lesina	chr5	42100001	42200000	0.2914698162729658	1120	31094	106680	5320
K	Lesina	chr5	42100001	42200000	0.2710110584518167	1120	27448	101280	10720
8N	K	chr5	42200001	42300000	0.2596999374869764	1074	24926	95980	11420
8N	Lesina	chr5	42200001	42300000	0.2415473887814313	1074	24976	103400	4000
K	Lesina	chr5	42200001	42300000	0.2342318059299191	1074	22594	96460	10940
8N	K	chr5	42300001	42400000	0.3276833527357392	953	28148	85900	9400
8N	Lesina	chr5	42300001	42400000	0.3228740936058009	953	29388	91020	4280
K	Lesina	chr5	42300001	42400000	0.2576175988766674	953	22016	85460	9840
8N	Lesina	chr5	42400001	42500000	0.3189481445072499	850	25956	81380	3620
K	Lesina	chr5	42400001	42500000	0.1746578947368421	850	13274	76000	9000
8N	K	chr5	42400001	42500000	0.3240084055686892	850	24670	76140	8860
8N	K	chr5	42500001	42600000	0.3083933717579251	620	17122	55520	6480
8N	Lesina	chr5	42500001	42600000	0.3	620	17892	59640	2360
K	Lesina	chr5	42500001	42600000	0.2421128798842257	620	13384	55280	6720
8N	K	chr5	42600001	42700000	0.2914163090128755	1042	27160	93200	11000
8N	Lesina	chr5	42600001	42700000	0.2903969526864475	1042	28970	99760	4440
K	Lesina	chr5	42600001	42700000	0.2162790697674418	1042	20088	92880	11320
8N	K	chr5	42700001	42800000	0.287418257912634	862	21976	76460	9740
8N	Lesina	chr5	42700001	42800000	0.2832607643928398	862	23420	82680	3520
K	Lesina	chr5	42700001	42800000	0.1789101388525019	862	13658	76340	9860
K	Lesina	chr5	42800001	42900000	0.1958419102511321	1078	19028	97160	10640
8N	K	chr5	42800001	42900000	0.2910240464344942	1078	28078	96480	11320
8N	Lesina	chr5	42800001	42900000	0.2822467986030267	1078	29094	103080	4720
8N	Lesina	chr5	42900001	43000000	0.3179247085801643	1098	33274	104660	5140
K	Lesina	chr5	42900001	43000000	0.1983499694438786	1098	19474	98180	11620
8N	K	chr5	42900001	43000000	0.321981361426256	1098	31786	98720	11080
8N	K	chr5	43000001	43100000	0.3272564612326044	1114	32922	100600	10800
8N	Lesina	chr5	43000001	43100000	0.3407594463150019	1114	36434	106920	4480
K	Lesina	chr5	43000001	43100000	0.2729885057471264	1114	27550	100920	10480
8N	K	chr5	43100001	43200000	0.2734590129209913	1052	25820	94420	10780
8N	Lesina	chr5	43100001	43200000	0.3050446871896723	1052	30718	100700	4500
K	Lesina	chr5	43100001	43200000	0.3104906937394247	1052	29360	94560	10640
8N	K	chr5	43200001	43300000	0.2388104482880338	1265	27062	113320	13180
8N	Lesina	chr5	43200001	43300000	0.3217074784910655	1265	38888	120880	5620
K	Lesina	chr5	43200001	43300000	0.2924117337080625	1265	33294	113860	12640
K	Lesina	chr5	43300001	43400000	0.3369914853358562	1162	35620	105700	10500
8N	K	chr5	43300001	43400000	0.2788259958071278	1162	29260	104940	11260
8N	Lesina	chr5	43300001	43400000	0.3870833333333333	1162	42734	110400	5800
K	Lesina	chr5	43400001	43500000	0.3187458890594168	1012	29076	91220	9980
8N	Lesina	chr5	43400001	43500000	0.423265475695887	1012	40752	96280	4920
8N	K	chr5	43400001	43500000	0.3245854521335397	1012	29362	90460	10740
8N	K	chr5	43500001	43600000	0.290649083747217	1291	33942	116780	12320
8N	Lesina	chr5	43500001	43600000	0.3153119400553836	1291	38714	122780	6320
K	Lesina	chr5	43500001	43600000	0.3084172784702066	1291	36128	117140	11960
8N	K	chr5	43600001	43700000	0.2565804488398631	1159	26982	105160	10740
8N	Lesina	chr5	43600001	43700000	0.3515419296663661	1159	38986	110900	5000
K	Lesina	chr5	43600001	43700000	0.3337791364157432	1159	34940	104680	11220
K	Lesina	chr5	43700001	43800000	0.2855428360413589	1187	30930	108320	10380
8N	K	chr5	43700001	43800000	0.2921718110821867	1187	31426	107560	11140
8N	Lesina	chr5	43700001	43800000	0.2980294691993609	1187	33576	112660	6040
8N	Lesina	chr5	43800001	43900000	0.2952666987025468	879	24578	83240	4660
K	Lesina	chr5	43800001	43900000	0.2865645404319437	879	22822	79640	8260
8N	K	chr5	43800001	43900000	0.2962484157160963	879	23374	78900	9000
K	Lesina	chr5	43900001	44000000	0.253239714215324	907	20558	81180	9520
8N	Lesina	chr5	43900001	44000000	0.2604895104895104	907	22350	85800	4900
8N	K	chr5	43900001	44000000	0.2790971540726202	907	22752	81520	9180
8N	K	chr5	44000001	44100000	0.3042992552471225	661	17978	59080	7020
8N	Lesina	chr5	44000001	44100000	0.3293776201225411	661	20428	62020	4080
