pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
K	Lesina	chr5	17680001	17690000	0.2372916666666666	105	2278	9600	900
8N	K	chr5	17690001	17700000	0.2559880239520958	73	1710	6680	620
8N	Lesina	chr5	17690001	17700000	0.2428571428571428	73	1666	6860	440
K	Lesina	chr5	17690001	17700000	0.2233532934131736	73	1492	6680	620
K	Lesina	chr5	17700001	17710000	0.2228682170542635	58	1150	5160	640
8N	Lesina	chr5	17700001	17710000	0.22992700729927	58	1260	5480	320
8N	K	chr5	17700001	17710000	0.2697674418604651	58	1392	5160	640
8N	K	chr5	17710001	17720000	0.31	92	2480	8000	1200
8N	Lesina	chr5	17710001	17720000	0.280091533180778	92	2448	8740	460
K	Lesina	chr5	17710001	17720000	0.2674074074074074	92	2166	8100	1100
8N	K	chr5	17720001	17730000	0.2994339622641509	114	3174	10600	800
8N	Lesina	chr5	17720001	17730000	0.2866541353383459	114	3050	10640	760
K	Lesina	chr5	17720001	17730000	0.2187747035573122	114	2214	10120	1280
K	Lesina	chr5	17730001	17740000	0.2313684210526315	105	2198	9500	1000
8N	Lesina	chr5	17730001	17740000	0.3264940239043825	105	3278	10040	460
8N	K	chr5	17730001	17740000	0.3262396694214876	105	3158	9680	820
8N	K	chr5	17740001	17750000	0.2115511551155115	68	1282	6060	740
8N	Lesina	chr5	17740001	17750000	0.186687306501548	68	1206	6460	340
K	Lesina	chr5	17740001	17750000	0.1885906040268456	68	1124	5960	840
8N	K	chr5	17750001	17760000	0.3468085106382979	83	2608	7520	780
8N	Lesina	chr5	17750001	17760000	0.3440506329113924	83	2718	7900	400
K	Lesina	chr5	17750001	17760000	0.2579234972677595	83	1888	7320	980
K	Lesina	chr5	17760001	17770000	0.2634464751958224	84	2018	7660	740
8N	Lesina	chr5	17760001	17770000	0.3107769423558897	84	2480	7980	420
8N	K	chr5	17760001	17770000	0.3211229946524064	84	2402	7480	920
8N	K	chr5	17770001	17780000	0.3080385852090032	70	1916	6220	780
8N	Lesina	chr5	17770001	17780000	0.311144578313253	70	2066	6640	360
K	Lesina	chr5	17770001	17780000	0.2057877813504823	70	1280	6220	780
8N	K	chr5	17780001	17790000	0.2972508591065292	65	1730	5820	680
8N	Lesina	chr5	17780001	17790000	0.3281150159744408	65	2054	6260	240
K	Lesina	chr5	17780001	17790000	0.2508591065292096	65	1460	5820	680
K	Lesina	chr5	17790001	17800000	0.2313953488372093	58	1194	5160	640
8N	Lesina	chr5	17790001	17800000	0.2792114695340502	58	1558	5580	220
8N	K	chr5	17790001	17800000	0.2683397683397683	58	1390	5180	620
8N	K	chr5	17800001	17810000	0.2865561694290976	120	3112	10860	1140
8N	Lesina	chr5	17800001	17810000	0.2980935875216637	120	3440	11540	460
K	Lesina	chr5	17800001	17810000	0.2635531135531135	120	2878	10920	1080
8N	K	chr5	17810001	17820000	0.3235514018691588	120	3462	10700	1300
8N	Lesina	chr5	17810001	17820000	0.3269430051813471	120	3786	11580	420
K	Lesina	chr5	17810001	17820000	0.2690114068441064	120	2830	10520	1480
K	Lesina	chr5	17820001	17830000	0.2754545454545454	123	3030	11000	1300
8N	Lesina	chr5	17820001	17830000	0.2898601398601398	123	3316	11440	860
8N	K	chr5	17820001	17830000	0.307899461400359	123	3430	11140	1160
8N	K	chr5	17830001	17840000	0.3001481481481481	148	4052	13500	1300
8N	Lesina	chr5	17830001	17840000	0.284985835694051	148	4024	14120	680
K	Lesina	chr5	17830001	17840000	0.3071964017991004	148	4098	13340	1460
8N	K	chr5	17840001	17850000	0.2538461538461538	113	2574	10140	1160
8N	Lesina	chr5	17840001	17850000	0.2161350844277673	113	2304	10660	640
K	Lesina	chr5	17840001	17850000	0.241025641025641	113	2444	10140	1160
K	Lesina	chr5	17850001	17860000	0.2515873015873016	56	1268	5040	560
8N	Lesina	chr5	17850001	17860000	0.2650190114068441	56	1394	5260	340
8N	K	chr5	17850001	17860000	0.2780392156862745	56	1418	5100	500
8N	K	chr5	17860001	17870000	0.2993150684931507	66	1748	5840	760
8N	Lesina	chr5	17860001	17870000	0.2948051948051948	66	1816	6160	440
K	Lesina	chr5	17860001	17870000	0.2983108108108108	66	1766	5920	680
8N	K	chr5	17870001	17880000	0.3217765042979942	77	2246	6980	720
8N	Lesina	chr5	17870001	17880000	0.2991825613079019	77	2196	7340	360
K	Lesina	chr5	17870001	17880000	0.2268011527377521	77	1574	6940	760
K	Lesina	chr5	17880001	17890000	0.2049079754601227	71	1336	6520	580
8N	Lesina	chr5	17880001	17890000	0.3132132132132132	71	2086	6660	440
8N	K	chr5	17880001	17890000	0.3163461538461538	71	1974	6240	860
8N	K	chr5	17890001	17900000	0.2613756613756614	42	988	3780	420
8N	Lesina	chr5	17890001	17900000	0.2752525252525252	42	1090	3960	240
K	Lesina	chr5	17890001	17900000	0.2145945945945946	42	794	3700	500
8N	Lesina	chr5	17900001	17910000	0.2799180327868852	52	1366	4880	320
K	Lesina	chr5	17900001	17910000	0.2646288209606987	52	1212	4580	620
8N	K	chr5	17900001	17910000	0.2744493392070484	52	1246	4540	660
8N	K	chr5	17910001	17920000	0.2426997245179063	80	1762	7260	740
8N	Lesina	chr5	17910001	17920000	0.2318302387267904	80	1748	7540	460
K	Lesina	chr5	17910001	17920000	0.2325136612021857	80	1702	7320	680
8N	K	chr5	17920001	17930000	0.2976063829787234	86	2238	7520	1080
8N	Lesina	chr5	17920001	17930000	0.2717391304347826	86	2250	8280	320
K	Lesina	chr5	17920001	17930000	0.2605820105820106	86	1970	7560	1040
8N	K	chr5	17930001	17940000	0.3114893617021276	52	1464	4700	500
8N	Lesina	chr5	17930001	17940000	0.300418410041841	52	1436	4780	420
K	Lesina	chr5	17930001	17940000	0.2504273504273504	52	1172	4680	520
K	Lesina	chr5	17940001	17950000	0.2368421052631578	58	1260	5320	480
8N	K	chr5	17940001	17950000	0.2816091954022988	58	1470	5220	580
8N	Lesina	chr5	17940001	17950000	0.300374531835206	58	1604	5340	460
8N	K	chr5	17950001	17960000	0.420446096654275	60	2262	5380	620
8N	Lesina	chr5	17950001	17960000	0.4591695501730103	60	2654	5780	220
K	Lesina	chr5	17950001	17960000	0.2474074074074074	60	1336	5400	600
8N	K	chr5	17960001	17970000	0.3549152542372881	66	2094	5900	700
8N	Lesina	chr5	17960001	17970000	0.4217948717948718	66	2632	6240	360
K	Lesina	chr5	17960001	17970000	0.3661129568106312	66	2204	6020	580
K	Lesina	chr5	17970001	17980000	0.2457831325301205	74	1632	6640	760
8N	K	chr5	17970001	17980000	0.3605590062111801	74	2322	6440	960
8N	Lesina	chr5	17970001	17980000	0.3670520231213873	74	2540	6920	480
K	Lesina	chr5	17980001	17990000	0.288909426987061	118	3126	10820	980
8N	Lesina	chr5	17980001	17990000	0.3529622980251346	118	3932	11140	660
8N	K	chr5	17980001	17990000	0.3247232472324723	118	3520	10840	960
8N	K	chr5	17990001	18000000	0.2754385964912281	87	2198	7980	720
8N	Lesina	chr5	17990001	18000000	0.2746987951807229	87	2280	8300	400
K	Lesina	chr5	17990001	18000000	0.2119592875318066	87	1666	7860	840
8N	K	chr5	18000001	18010000	0.3285393258426966	98	2924	8900	900
8N	Lesina	chr5	18000001	18010000	0.3250535331905781	98	3036	9340	460
K	Lesina	chr5	18000001	18010000	0.1858744394618834	98	1658	8920	880
8N	K	chr5	18010001	18020000	0.3635327635327635	77	2552	7020	680
8N	Lesina	chr5	18010001	18020000	0.3901960784313725	77	2786	7140	560
K	Lesina	chr5	18010001	18020000	0.1908077994428969	77	1370	7180	520
8N	K	chr5	18020001	18030000	0.3392484342379958	108	3250	9580	1220
8N	Lesina	chr5	18020001	18030000	0.3882011605415861	108	4014	10340	460
K	Lesina	chr5	18020001	18030000	0.1915966386554622	108	1824	9520	1280
8N	K	chr5	18030001	18040000	0.3779411764705882	31	1028	2720	380
K	Lesina	chr5	18030001	18040000	0.3355072463768116	31	926	2760	340
8N	Lesina	chr5	18030001	18040000	0.3877551020408163	31	1140	2940	160
8N	K	chr5	18040001	18050000	0.3806603773584905	49	1614	4240	660
K	Lesina	chr5	18040001	18050000	0.184931506849315	49	810	4380	520
8N	Lesina	chr5	18040001	18050000	0.3808695652173913	49	1752	4600	300
8N	K	chr5	18050001	18060000	0.3764492753623188	62	2078	5520	680
8N	Lesina	chr5	18050001	18060000	0.3746666666666666	62	2248	6000	200
K	Lesina	chr5	18050001	18060000	0.2654676258992806	62	1476	5560	640
8N	K	chr5	18060001	18070000	0.3315533980582524	46	1366	4120	480
8N	Lesina	chr5	18060001	18070000	0.3280542986425339	46	1450	4420	180
K	Lesina	chr5	18060001	18070000	0.2076555023923445	46	868	4180	420
8N	K	chr5	18070001	18080000	0.289294403892944	89	2378	8220	680
8N	Lesina	chr5	18070001	18080000	0.3047169811320754	89	2584	8480	420
K	Lesina	chr5	18070001	18080000	0.2413461538461538	89	2008	8320	580
K	Lesina	chr5	18080001	18090000	0.1956112852664576	70	1248	6380	620
8N	K	chr5	18080001	18090000	0.2861198738170347	70	1814	6340	660
8N	Lesina	chr5	18080001	18090000	0.2719512195121951	70	1784	6560	440
K	Lesina	chr5	18090001	18100000	0.2348534201954397	68	1442	6140	660
8N	Lesina	chr5	18090001	18100000	0.240625	68	1540	6400	400
8N	K	chr5	18090001	18100000	0.2768729641693811	68	1700	6140	660
8N	Lesina	chr5	18100001	18110000	0.2689320388349515	87	2216	8240	460
K	Lesina	chr5	18100001	18110000	0.1792405063291139	87	1416	7900	800
8N	K	chr5	18100001	18110000	0.2636363636363636	87	2088	7920	780
8N	Lesina	chr5	18110001	18120000	0.288235294117647	54	1470	5100	300
K	Lesina	chr5	18110001	18120000	0.2301652892561983	54	1114	4840	560
8N	K	chr5	18110001	18120000	0.282995951417004	54	1398	4940	460
K	Lesina	chr5	18120001	18130000	0.2423387096774193	54	1202	4960	440
8N	Lesina	chr5	18120001	18130000	0.2828125	54	1448	5120	280
8N	K	chr5	18120001	18130000	0.26125	54	1254	4800	600
8N	K	chr5	18130001	18140000	0.2455108359133126	72	1586	6460	740
8N	Lesina	chr5	18130001	18140000	0.2480825958702064	72	1682	6780	420
K	Lesina	chr5	18130001	18140000	0.2039156626506024	72	1354	6640	560
8N	K	chr5	18140001	18150000	0.2640306122448979	86	2070	7840	760
8N	Lesina	chr5	18140001	18150000	0.1771498771498771	86	1442	8140	460
K	Lesina	chr5	18140001	18150000	0.2374677002583979	86	1838	7740	860
8N	K	chr5	18150001	18160000	0.3465677179962894	118	3736	10780	1020
8N	Lesina	chr5	18150001	18160000	0.272663139329806	118	3092	11340	460
K	Lesina	chr5	18150001	18160000	0.2782287822878229	118	3016	10840	960
8N	K	chr5	18160001	18170000	0.3360774818401937	90	2776	8260	740
8N	Lesina	chr5	18160001	18170000	0.2869158878504673	90	2456	8560	440
K	Lesina	chr5	18160001	18170000	0.2972972972972973	90	2420	8140	860
8N	Lesina	chr5	18170001	18180000	0.2787692307692307	68	1812	6500	300
K	Lesina	chr5	18170001	18180000	0.3003225806451612	68	1862	6200	600
8N	K	chr5	18170001	18180000	0.3146031746031746	68	1982	6300	500
8N	K	chr5	18180001	18190000	0.3007575757575758	59	1588	5280	620
8N	Lesina	chr5	18180001	18190000	0.2411149825783972	59	1384	5740	160
K	Lesina	chr5	18180001	18190000	0.2898496240601503	59	1542	5320	580
8N	K	chr5	18190001	18200000	0.2908571428571428	80	2036	7000	1000
8N	Lesina	chr5	18190001	18200000	0.2492063492063492	80	1884	7560	440
K	Lesina	chr5	18190001	18200000	0.2728571428571428	80	1910	7000	1000
8N	Lesina	chr5	18200001	18210000	0.2462882096069869	48	1128	4580	220
8N	K	chr5	18200001	18210000	0.2748815165876777	48	1160	4220	580
K	Lesina	chr5	18200001	18210000	0.2836363636363636	48	1248	4400	400
8N	K	chr5	18210001	18220000	0.2798722044728434	69	1752	6260	640
8N	Lesina	chr5	18210001	18220000	0.259375	69	1660	6400	500
K	Lesina	chr5	18210001	18220000	0.246474358974359	69	1538	6240	660
8N	Lesina	chr5	18220001	18230000	0.3179824561403508	48	1450	4560	240
K	Lesina	chr5	18220001	18230000	0.2832535885167464	48	1184	4180	620
8N	K	chr5	18220001	18230000	0.3215962441314554	48	1370	4260	540
8N	Lesina	chr5	18230001	18240000	0.2719858156028368	59	1534	5640	260
K	Lesina	chr5	18230001	18240000	0.1981343283582089	59	1062	5360	540
8N	K	chr5	18230001	18240000	0.3003831417624521	59	1568	5220	680
8N	K	chr5	18240001	18250000	0.2567647058823529	77	1746	6800	900
8N	Lesina	chr5	18240001	18250000	0.2490616621983914	77	1858	7460	240
K	Lesina	chr5	18240001	18250000	0.2276162790697674	77	1566	6880	820
8N	K	chr5	18250001	18260000	0.25	46	1010	4040	560
8N	Lesina	chr5	18250001	18260000	0.25	46	1100	4400	200
K	Lesina	chr5	18250001	18260000	0.2161764705882353	46	882	4080	520
K	Lesina	chr5	18260001	18270000	0.2038235294117647	74	1386	6800	600
8N	Lesina	chr5	18260001	18270000	0.1971751412429378	74	1396	7080	320
8N	K	chr5	18260001	18270000	0.2668674698795181	74	1772	6640	760
8N	K	chr5	18270001	18280000	0.2743295019157088	114	2864	10440	960
8N	Lesina	chr5	18270001	18280000	0.2471804511278195	114	2630	10640	760
K	Lesina	chr5	18270001	18280000	0.2462745098039215	114	2512	10200	1200
8N	K	chr5	18280001	18290000	0.2222857142857142	116	2334	10500	1100
8N	Lesina	chr5	18280001	18290000	0.1875464684014869	116	2018	10760	840
K	Lesina	chr5	18280001	18290000	0.1910815939278937	116	2014	10540	1060
K	Lesina	chr5	18290001	18300000	0.2228116710875331	84	1680	7540	860
8N	Lesina	chr5	18290001	18300000	0.2281653746770026	84	1766	7740	660
8N	K	chr5	18290001	18300000	0.2623036649214659	84	2004	7640	760
8N	K	chr5	18300001	18310000	0.2641357027463651	136	3270	12380	1220
8N	Lesina	chr5	18300001	18310000	0.2856923076923077	136	3714	13000	600
K	Lesina	chr5	18300001	18310000	0.2012759170653907	136	2524	12540	1060
8N	K	chr5	18310001	18320000	0.2570388349514563	92	2118	8240	960
8N	Lesina	chr5	18310001	18320000	0.2365296803652968	92	2072	8760	440
K	Lesina	chr5	18310001	18320000	0.1714622641509434	92	1454	8480	720
8N	K	chr5	18320001	18330000	0.2987046632124352	86	2306	7720	880
8N	Lesina	chr5	18320001	18330000	0.3157766990291262	86	2602	8240	360
K	Lesina	chr5	18320001	18330000	0.253125	86	1944	7680	920
K	Lesina	chr5	18330001	18340000	0.2	112	2032	10160	1040
8N	K	chr5	18330001	18340000	0.2861111111111111	112	2884	10080	1120
8N	Lesina	chr5	18330001	18340000	0.2933333333333333	112	3168	10800	400
8N	Lesina	chr5	18340001	18350000	0.2756862745098039	109	2812	10200	700
K	Lesina	chr5	18340001	18350000	0.2084507042253521	109	2072	9940	960
8N	K	chr5	18340001	18350000	0.2721991701244813	109	2624	9640	1260
8N	Lesina	chr5	18350001	18360000	0.3308333333333333	76	2382	7200	400
K	Lesina	chr5	18350001	18360000	0.2299418604651162	76	1582	6880	720
8N	K	chr5	18350001	18360000	0.3097142857142857	76	2168	7000	600
8N	K	chr5	18360001	18370000	0.2874715261958998	99	2524	8780	1120
8N	Lesina	chr5	18360001	18370000	0.3068230277185501	99	2878	9380	520
K	Lesina	chr5	18360001	18370000	0.2252821670428894	99	1996	8860	1040
8N	K	chr5	18370001	18380000	0.3058479532163742	38	1046	3420	380
8N	Lesina	chr5	18370001	18380000	0.3204419889502762	38	1160	3620	180
K	Lesina	chr5	18370001	18380000	0.2267441860465116	38	780	3440	360
K	Lesina	chr5	18380001	18390000	0.2571095571095571	94	2206	8580	820
8N	Lesina	chr5	18380001	18390000	0.3257270693512304	94	2912	8940	460
8N	K	chr5	18380001	18390000	0.3242990654205607	94	2776	8560	840
8N	K	chr5	18390001	18400000	0.328099173553719	80	2382	7260	740
8N	Lesina	chr5	18390001	18400000	0.3306068601583113	80	2506	7580	420
K	Lesina	chr5	18390001	18400000	0.2240437158469945	80	1640	7320	680
8N	K	chr5	18400001	18410000	0.2921717171717172	89	2314	7920	980
8N	Lesina	chr5	18400001	18410000	0.323953488372093	89	2786	8600	300
K	Lesina	chr5	18400001	18410000	0.2027431421446384	89	1626	8020	880
K	Lesina	chr5	18410001	18420000	0.1942028985507246	104	1876	9660	740
8N	Lesina	chr5	18410001	18420000	0.2833333333333333	104	2856	10080	320
8N	K	chr5	18410001	18420000	0.2727650727650728	104	2624	9620	780
8N	K	chr5	18420001	18430000	0.3510280373831775	118	3756	10700	1100
8N	Lesina	chr5	18420001	18430000	0.392831541218638	118	4384	11160	640
K	Lesina	chr5	18420001	18430000	0.2495274102079395	118	2640	10580	1220
8N	K	chr5	18430001	18440000	0.3649805447470817	113	3752	10280	1020
8N	Lesina	chr5	18430001	18440000	0.399812734082397	113	4270	10680	620
K	Lesina	chr5	18430001	18440000	0.2393762183235867	113	2456	10260	1040
K	Lesina	chr5	18440001	18450000	0.2289241622574956	123	2596	11340	960
8N	Lesina	chr5	18440001	18450000	0.4625641025641026	123	5412	11700	600
8N	K	chr5	18440001	18450000	0.4001814882032667	123	4410	11020	1280
8N	K	chr5	18450001	18460000	0.3226775956284153	81	2362	7320	780
8N	Lesina	chr5	18450001	18460000	0.3884210526315789	81	2952	7600	500
K	Lesina	chr5	18450001	18460000	0.2241192411924119	81	1654	7380	720
8N	K	chr5	18460001	18470000	0.3683453237410072	122	4096	11120	1080
8N	Lesina	chr5	18460001	18470000	0.4703448275862069	122	5456	11600	600
K	Lesina	chr5	18460001	18470000	0.2667266187050359	122	2966	11120	1080
K	Lesina	chr5	18470001	18480000	0.2904665314401622	113	2864	9860	1440
8N	Lesina	chr5	18470001	18480000	0.4532347504621072	113	4904	10820	480
8N	K	chr5	18470001	18480000	0.3369168356997971	113	3322	9860	1440
8N	K	chr5	18480001	18490000	0.3452554744525547	153	4730	13700	1600
8N	Lesina	chr5	18480001	18490000	0.5387671232876712	153	7866	14600	700
K	Lesina	chr5	18480001	18490000	0.3318571428571428	153	4646	14000	1300
8N	K	chr5	18490001	18500000	0.2862823061630218	110	2880	10060	940
8N	Lesina	chr5	18490001	18500000	0.4057034220532319	110	4268	10520	480
K	Lesina	chr5	18490001	18500000	0.271953578336557	110	2812	10340	660
8N	K	chr5	18500001	18510000	0.2942263279445727	96	2548	8660	940
8N	Lesina	chr5	18500001	18510000	0.3936681222707424	96	3606	9160	440
K	Lesina	chr5	18500001	18510000	0.2649885583524027	96	2316	8740	860
8N	K	chr5	18510001	18520000	0.2512254901960784	93	2050	8160	1140
8N	Lesina	chr5	18510001	18520000	0.3961363636363636	93	3486	8800	500
K	Lesina	chr5	18510001	18520000	0.3315035799522673	93	2778	8380	920
K	Lesina	chr5	18520001	18530000	0.2904238618524333	138	3700	12740	1060
8N	Lesina	chr5	18520001	18530000	0.4300153139356815	138	5616	13060	740
8N	K	chr5	18520001	18530000	0.3242138364779874	138	4124	12720	1080
8N	K	chr5	18530001	18540000	0.2623008849557522	126	2964	11300	1300
8N	Lesina	chr5	18530001	18540000	0.3100977198697068	126	3808	12280	320
K	Lesina	chr5	18530001	18540000	0.2279437609841827	126	2594	11380	1220
8N	K	chr5	18540001	18550000	0.2980769230769231	92	2480	8320	880
8N	Lesina	chr5	18540001	18550000	0.3656108597285067	92	3232	8840	360
K	Lesina	chr5	18540001	18550000	0.2610849056603773	92	2214	8480	720
8N	K	chr5	18550001	18560000	0.2496784565916398	140	3106	12440	1560
8N	Lesina	chr5	18550001	18560000	0.3056316590563166	140	4016	13140	860
K	Lesina	chr5	18550001	18560000	0.1984202211690363	140	2512	12660	1340
8N	K	chr5	18560001	18570000	0.2563134978229318	153	3532	13780	1520
8N	Lesina	chr5	18560001	18570000	0.3158469945355191	153	4624	14640	660
K	Lesina	chr5	18560001	18570000	0.2209912536443148	153	3032	13720	1580
8N	Lesina	chr5	18570001	18580000	0.3067821067821067	145	4252	13860	640
K	Lesina	chr5	18570001	18580000	0.236963190184049	145	3090	13040	1460
8N	K	chr5	18570001	18580000	0.3064814814814814	145	3972	12960	1540
8N	Lesina	chr5	18580001	18590000	0.2749622926093514	138	3646	13260	540
K	Lesina	chr5	18580001	18590000	0.18768	138	2346	12500	1300
8N	K	chr5	18580001	18590000	0.2727707006369427	138	3426	12560	1240
8N	Lesina	chr5	18590001	18600000	0.3083591331269349	135	3984	12920	580
K	Lesina	chr5	18590001	18600000	0.1990243902439024	135	2448	12300	1200
8N	K	chr5	18590001	18600000	0.2908196721311475	135	3548	12200	1300
8N	K	chr5	18600001	18610000	0.2369602763385146	129	2744	11580	1320
8N	Lesina	chr5	18600001	18610000	0.2572607260726072	129	3118	12120	780
K	Lesina	chr5	18600001	18610000	0.204421768707483	129	2404	11760	1140
8N	K	chr5	18610001	18620000	0.2489130434782608	126	2748	11040	1560
8N	Lesina	chr5	18610001	18620000	0.3088586030664395	126	3626	11740	860
K	Lesina	chr5	18610001	18620000	0.2539682539682539	126	2880	11340	1260
K	Lesina	chr5	18620001	18630000	0.2259920634920635	112	2278	10080	1120
8N	Lesina	chr5	18620001	18630000	0.297131931166348	112	3108	10460	740
8N	K	chr5	18620001	18630000	0.2954455445544554	112	2984	10100	1100
8N	K	chr5	18630001	18640000	0.2673267326732673	133	3240	12120	1180
8N	Lesina	chr5	18630001	18640000	0.2892690513219285	133	3720	12860	440
K	Lesina	chr5	18630001	18640000	0.2240863787375415	133	2698	12040	1260
8N	K	chr5	18640001	18650000	0.2399049881235154	96	2020	8420	1180
8N	Lesina	chr5	18640001	18650000	0.249448123620309	96	2260	9060	540
K	Lesina	chr5	18640001	18650000	0.2128504672897196	96	1822	8560	1040
K	Lesina	chr5	18650001	18660000	0.2407821229050279	119	2586	10740	1160
8N	Lesina	chr5	18650001	18660000	0.328141592920354	119	3708	11300	600
8N	K	chr5	18650001	18660000	0.2770093457943925	119	2964	10700	1200
8N	K	chr5	18660001	18670000	0.3053285968028419	126	3438	11260	1340
8N	Lesina	chr5	18660001	18670000	0.3448160535117057	126	4124	11960	640
K	Lesina	chr5	18660001	18670000	0.234622144112478	126	2670	11380	1220
8N	K	chr5	18670001	18680000	0.3151685393258427	120	3366	10680	1320
8N	Lesina	chr5	18670001	18680000	0.4272407732864675	120	4862	11380	620
K	Lesina	chr5	18670001	18680000	0.2868761552680222	120	3104	10820	1180
K	Lesina	chr5	18680001	18690000	0.2763676148796499	102	2526	9140	1060
8N	Lesina	chr5	18680001	18690000	0.4031120331950207	102	3886	9640	560
8N	K	chr5	18680001	18690000	0.3255913978494623	102	3028	9300	900
8N	K	chr5	18690001	18700000	0.3686924493554327	117	4004	10860	840
8N	Lesina	chr5	18690001	18700000	0.4491891891891892	117	4986	11100	600
K	Lesina	chr5	18690001	18700000	0.2764705882352941	117	2914	10540	1160
8N	K	chr5	18700001	18710000	0.2634050880626223	111	2692	10220	880
8N	Lesina	chr5	18700001	18710000	0.3732580037664783	111	3964	10620	480
K	Lesina	chr5	18700001	18710000	0.2798434442270058	111	2860	10220	880
K	Lesina	chr5	18710001	18720000	0.2461065573770491	108	2402	9760	1040
8N	Lesina	chr5	18710001	18720000	0.333587786259542	108	3496	10480	320
8N	K	chr5	18710001	18720000	0.2609756097560975	108	2568	9840	960
8N	K	chr5	18720001	18730000	0.3019607843137254	170	4620	15300	1700
8N	Lesina	chr5	18720001	18730000	0.3225766871165644	170	5258	16300	700
K	Lesina	chr5	18720001	18730000	0.2388311688311688	170	3678	15400	1600
8N	K	chr5	18730001	18740000	0.2807692307692307	138	3504	12480	1320
8N	Lesina	chr5	18730001	18740000	0.3318112633181126	138	4360	13140	660
K	Lesina	chr5	18730001	18740000	0.1971291866028708	138	2472	12540	1260
K	Lesina	chr5	18740001	18750000	0.2276771004942339	134	2764	12140	1260
8N	Lesina	chr5	18740001	18750000	0.3926447574334898	134	5018	12780	620
8N	K	chr5	18740001	18750000	0.3368078175895765	134	4136	12280	1120
8N	K	chr5	18750001	18760000	0.2710691823899371	104	2586	9540	860
8N	Lesina	chr5	18750001	18760000	0.3283975659229209	104	3238	9860	540
K	Lesina	chr5	18750001	18760000	0.1802521008403361	104	1716	9520	880
8N	K	chr5	18760001	18770000	0.2754545454545454	146	3636	13200	1400
8N	Lesina	chr5	18760001	18770000	0.3118741058655221	146	4360	13980	620
K	Lesina	chr5	18760001	18770000	0.1982998454404946	146	2566	12940	1660
K	Lesina	chr5	18770001	18780000	0.111913357400722	123	1240	11080	1220
8N	Lesina	chr5	18770001	18780000	0.2244897959183673	123	2640	11760	540
8N	K	chr5	18770001	18780000	0.2401801801801801	123	2666	11100	1200
8N	K	chr5	18780001	18790000	0.2635379061371841	121	2920	11080	1020
8N	Lesina	chr5	18780001	18790000	0.262778730703259	121	3064	11660	440
K	Lesina	chr5	18780001	18790000	0.1769090909090909	121	1946	11000	1100
8N	K	chr5	18790001	18800000	0.3088269454123112	186	5318	17220	1380
8N	Lesina	chr5	18790001	18800000	0.3349276974416018	186	6022	17980	620
K	Lesina	chr5	18790001	18800000	0.1819025522041763	186	3136	17240	1360
K	Lesina	chr5	18800001	18810000	0.1546004842615012	178	2554	16520	1280
8N	Lesina	chr5	18800001	18810000	0.3112293144208037	178	5266	16920	880
8N	K	chr5	18800001	18810000	0.2771498771498771	178	4512	16280	1520
8N	K	chr5	18810001	18820000	0.3074412532637076	170	4710	15320	1680
8N	Lesina	chr5	18810001	18820000	0.2986486486486486	170	4862	16280	720
K	Lesina	chr5	18810001	18820000	0.1581395348837209	170	2448	15480	1520
8N	K	chr5	18820001	18830000	0.297098976109215	128	3482	11720	1080
8N	Lesina	chr5	18820001	18830000	0.3168300653594771	128	3878	12240	560
K	Lesina	chr5	18820001	18830000	0.1887152777777777	128	2174	11520	1280
K	Lesina	chr5	18830001	18840000	0.1451476793248945	203	2752	18960	1340
8N	Lesina	chr5	18830001	18840000	0.3005246589716684	203	5728	19060	1240
8N	K	chr5	18830001	18840000	0.2871459694989107	203	5272	18360	1940
8N	K	chr5	18840001	18850000	0.4180781758957654	135	5134	12280	1220
8N	Lesina	chr5	18840001	18850000	0.4394736842105263	135	5678	12920	580
K	Lesina	chr5	18840001	18850000	0.1422764227642276	135	1750	12300	1200
8N	K	chr5	18850001	18860000	0.371218487394958	102	3534	9520	680
8N	Lesina	chr5	18850001	18860000	0.3806517311608961	102	3738	9820	380
K	Lesina	chr5	18850001	18860000	0.130607966457023	102	1246	9540	660
8N	K	chr5	18860001	18870000	0.3274390243902439	109	3222	9840	1060
8N	Lesina	chr5	18860001	18870000	0.3273076923076923	109	3404	10400	500
K	Lesina	chr5	18860001	18870000	0.1156941649899396	109	1150	9940	960
8N	K	chr5	18870001	18880000	0.2802884615384615	136	3498	12480	1120
8N	Lesina	chr5	18870001	18880000	0.3103125	136	3972	12800	800
K	Lesina	chr5	18870001	18880000	0.1399038461538461	136	1746	12480	1120
8N	Lesina	chr5	18880001	18890000	0.26	179	4446	17100	800
K	Lesina	chr5	18880001	18890000	0.1669117647058823	179	2724	16320	1580
8N	K	chr5	18880001	18890000	0.2385467980295566	179	3874	16240	1660
8N	K	chr5	18890001	18900000	0.2561338289962825	119	2756	10760	1140
8N	Lesina	chr5	18890001	18900000	0.2747795414462081	119	3116	11340	560
K	Lesina	chr5	18890001	18900000	0.1950729927007299	119	2138	10960	940
8N	K	chr5	18900001	18910000	0.2998787878787878	177	4948	16500	1200
8N	Lesina	chr5	18900001	18910000	0.3118963486454652	177	5296	16980	720
K	Lesina	chr5	18900001	18910000	0.1637028014616321	177	2688	16420	1280
8N	Lesina	chr5	18910001	18920000	0.3274092615769712	166	5232	15980	620
8N	K	chr5	18910001	18920000	0.29841059602649	166	4506	15100	1500
