pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
8N	Lesina	chr5	33500001	33510000	0.5603133159268929	80	4292	7660	340
K	Lesina	chr5	33500001	33510000	0.6149171270718232	80	4452	7240	760
8N	K	chr5	33510001	33520000	0.2866510538641686	93	2448	8540	760
8N	Lesina	chr5	33510001	33520000	0.4464601769911504	93	4036	9040	260
K	Lesina	chr5	33510001	33520000	0.4915492957746479	93	4188	8520	780
K	Lesina	chr5	33520001	33530000	0.4062745098039215	111	4144	10200	900
8N	Lesina	chr5	33520001	33530000	0.3495344506517691	111	3754	10740	360
8N	K	chr5	33520001	33530000	0.2667322834645669	111	2710	10160	940
8N	K	chr5	33530001	33540000	0.2339563862928348	70	1502	6420	580
8N	Lesina	chr5	33530001	33540000	0.5483870967741935	70	3740	6820	180
K	Lesina	chr5	33530001	33540000	0.6236024844720497	70	4016	6440	560
8N	K	chr5	33540001	33550000	0.1906633906633906	90	1552	8140	860
8N	Lesina	chr5	33540001	33550000	0.4943396226415094	90	4192	8480	520
K	Lesina	chr5	33540001	33550000	0.5196642685851319	90	4334	8340	660
K	Lesina	chr5	33550001	33560000	0.4887665198237885	96	4438	9080	520
8N	Lesina	chr5	33550001	33560000	0.4854625550660792	96	4408	9080	520
8N	K	chr5	33550001	33560000	0.1440909090909091	96	1268	8800	800
8N	K	chr5	33560001	33570000	0.1518099547511312	96	1342	8840	760
8N	Lesina	chr5	33560001	33570000	0.6449244060475162	96	5972	9260	340
K	Lesina	chr5	33560001	33570000	0.6356009070294785	96	5606	8820	780
8N	K	chr5	33570001	33580000	0.1476439790575916	41	564	3820	280
8N	Lesina	chr5	33570001	33580000	0.5295336787564767	41	2044	3860	240
K	Lesina	chr5	33570001	33580000	0.5243386243386243	41	1982	3780	320
K	Lesina	chr5	33580001	33590000	0.5045936395759717	61	2856	5660	440
8N	Lesina	chr5	33580001	33590000	0.5953020134228187	61	3548	5960	140
8N	K	chr5	33580001	33590000	0.2123239436619718	61	1206	5680	420
8N	K	chr5	33590001	33600000	0.2380165289256198	80	1728	7260	740
8N	Lesina	chr5	33590001	33600000	0.4260981912144703	80	3298	7740	260
K	Lesina	chr5	33590001	33600000	0.3564864864864865	80	2638	7400	600
8N	K	chr5	33600001	33610000	0.2294117647058823	74	1560	6800	600
8N	Lesina	chr5	33600001	33610000	0.4683760683760684	74	3288	7020	380
K	Lesina	chr5	33600001	33610000	0.3910144927536232	74	2698	6900	500
K	Lesina	chr5	33610001	33620000	0.4269801980198019	86	3450	8080	520
8N	Lesina	chr5	33610001	33620000	0.491566265060241	86	4080	8300	300
8N	K	chr5	33610001	33620000	0.2357682619647355	86	1872	7940	660
8N	K	chr5	33620001	33630000	0.2245454545454545	98	1976	8800	1000
8N	Lesina	chr5	33620001	33630000	0.4298701298701298	98	3972	9240	560
K	Lesina	chr5	33620001	33630000	0.3659909909909909	98	3250	8880	920
8N	K	chr5	33630001	33640000	0.2318864774624374	129	2778	11980	920
8N	Lesina	chr5	33630001	33640000	0.3774716369529984	129	4658	12340	560
K	Lesina	chr5	33630001	33640000	0.3128925619834711	129	3786	12100	800
K	Lesina	chr5	33640001	33650000	0.3638680659670165	144	4854	13340	1060
8N	Lesina	chr5	33640001	33650000	0.4696275071633238	144	6556	13960	440
8N	K	chr5	33640001	33650000	0.2577443609022556	144	3428	13300	1100
8N	K	chr5	33650001	33660000	0.2527220630372492	76	1764	6980	620
8N	Lesina	chr5	33650001	33660000	0.3846994535519126	76	2816	7320	280
K	Lesina	chr5	33650001	33660000	0.3111111111111111	76	2184	7020	580
8N	K	chr5	33660001	33670000	0.2345	86	1876	8000	600
8N	Lesina	chr5	33660001	33670000	0.4224586288416075	86	3574	8460	140
K	Lesina	chr5	33660001	33670000	0.3698765432098765	86	2996	8100	500
K	Lesina	chr5	33670001	33680000	0.2472584856396867	82	1894	7660	540
8N	Lesina	chr5	33670001	33680000	0.35175	82	2814	8000	200
8N	K	chr5	33670001	33680000	0.2641160949868074	82	2002	7580	620
8N	K	chr5	33680001	33690000	0.2765903307888041	85	2174	7860	640
8N	Lesina	chr5	33680001	33690000	0.3446341463414634	85	2826	8200	300
K	Lesina	chr5	33680001	33690000	0.2640703517587939	85	2102	7960	540
8N	K	chr5	33690001	33700000	0.277056277056277	101	2560	9240	860
8N	Lesina	chr5	33690001	33700000	0.3445134575569358	101	3328	9660	440
K	Lesina	chr5	33690001	33700000	0.2649572649572649	101	2480	9360	740
K	Lesina	chr5	33700001	33710000	0.2753709198813056	73	1856	6740	560
8N	Lesina	chr5	33700001	33710000	0.4065340909090909	73	2862	7040	260
8N	K	chr5	33700001	33710000	0.3079268292682927	73	2020	6560	740
8N	K	chr5	33710001	33720000	0.232741116751269	87	1834	7880	820
8N	Lesina	chr5	33710001	33720000	0.2766509433962264	87	2346	8480	220
K	Lesina	chr5	33710001	33720000	0.2226700251889168	87	1768	7940	760
8N	K	chr5	33720001	33730000	0.3032558139534884	96	2608	8600	1000
8N	Lesina	chr5	33720001	33730000	0.3682713347921225	96	3366	9140	460
K	Lesina	chr5	33720001	33730000	0.3303854875283447	96	2914	8820	780
K	Lesina	chr5	33730001	33740000	0.3177749360613811	170	4970	15640	1360
8N	Lesina	chr5	33730001	33740000	0.3792892156862745	170	6190	16320	680
8N	K	chr5	33730001	33740000	0.2796675191815856	170	4374	15640	1360
8N	K	chr5	33740001	33750000	0.2336633663366336	128	2832	12120	680
8N	Lesina	chr5	33740001	33750000	0.2910130718954248	128	3562	12240	560
K	Lesina	chr5	33740001	33750000	0.2996655518394648	128	3584	11960	840
8N	K	chr5	33750001	33760000	0.2664107485604606	116	2776	10420	1180
8N	Lesina	chr5	33750001	33760000	0.3334513274336283	116	3768	11300	300
K	Lesina	chr5	33750001	33760000	0.3180608365019011	116	3346	10520	1080
K	Lesina	chr5	33760001	33770000	0.3700374531835206	169	5928	16020	880
8N	Lesina	chr5	33760001	33770000	0.3379606879606879	169	5502	16280	620
8N	K	chr5	33760001	33770000	0.2420854271356784	169	3854	15920	980
8N	K	chr5	33770001	33780000	0.2540290620871863	166	3846	15140	1460
8N	Lesina	chr5	33770001	33780000	0.244472049689441	166	3936	16100	500
K	Lesina	chr5	33770001	33780000	0.2496073298429319	166	3814	15280	1320
8N	K	chr5	33780001	33790000	0.2109395109395109	166	3278	15540	1060
8N	Lesina	chr5	33780001	33790000	0.33075	166	5292	16000	600
K	Lesina	chr5	33780001	33790000	0.3265200517464424	166	5048	15460	1140
K	Lesina	chr5	33790001	33800000	0.3822018348623853	120	4166	10900	1100
8N	Lesina	chr5	33790001	33800000	0.3208185053380783	120	3606	11240	760
8N	K	chr5	33790001	33800000	0.2188065099457504	120	2420	11060	940
8N	K	chr5	33800001	33810000	0.1903508771929824	174	3038	15960	1440
8N	Lesina	chr5	33800001	33810000	0.3887440758293838	174	6562	16880	520
K	Lesina	chr5	33800001	33810000	0.4329573934837092	174	6910	15960	1440
8N	K	chr5	33810001	33820000	0.2224519940915805	145	3012	13540	960
8N	Lesina	chr5	33810001	33820000	0.2505714285714285	145	3508	14000	500
K	Lesina	chr5	33810001	33820000	0.2730654761904761	145	3670	13440	1060
K	Lesina	chr5	33820001	33830000	0.4362068965517241	128	5060	11600	1200
8N	Lesina	chr5	33820001	33830000	0.4329052969502407	128	5394	12460	340
8N	K	chr5	33820001	33830000	0.1822719449225473	128	2118	11620	1180
8N	K	chr5	33830001	33840000	0.2467771639042357	118	2680	10860	940
8N	Lesina	chr5	33830001	33840000	0.350355871886121	118	3938	11240	560
K	Lesina	chr5	33830001	33840000	0.3307262569832402	118	3552	10740	1060
8N	K	chr5	33840001	33850000	0.1916139240506329	135	2422	12640	860
8N	Lesina	chr5	33840001	33850000	0.4083713850837138	135	5366	13140	360
K	Lesina	chr5	33840001	33850000	0.3996825396825397	135	5036	12600	900
K	Lesina	chr5	33850001	33860000	0.4256756756756756	132	5040	11840	1360
8N	Lesina	chr5	33850001	33860000	0.4137876386687797	132	5222	12620	580
8N	K	chr5	33850001	33860000	0.2081803005008347	132	2494	11980	1220
8N	K	chr5	33860001	33870000	0.2182692307692307	114	2270	10400	1000
8N	Lesina	chr5	33860001	33870000	0.3489945155393053	114	3818	10940	460
K	Lesina	chr5	33860001	33870000	0.3224761904761904	114	3386	10500	900
8N	K	chr5	33870001	33880000	0.2443084455324357	178	3992	16340	1460
8N	Lesina	chr5	33870001	33880000	0.371824480369515	178	6440	17320	480
K	Lesina	chr5	33870001	33880000	0.3692403486924034	178	5930	16060	1740
K	Lesina	chr5	33880001	33890000	0.3079407806191117	163	4576	14860	1440
8N	Lesina	chr5	33880001	33890000	0.2928478543563069	163	4504	15380	920
8N	K	chr5	33880001	33890000	0.243859649122807	163	3614	14820	1480
8N	K	chr5	33890001	33900000	0.2604729729729729	133	3084	11840	1460
8N	Lesina	chr5	33890001	33900000	0.2898278560250391	133	3704	12780	520
K	Lesina	chr5	33890001	33900000	0.2976973684210526	133	3620	12160	1140
8N	K	chr5	33900001	33910000	0.2397790055248618	155	3472	14480	1020
8N	Lesina	chr5	33900001	33910000	0.3924629878869448	155	5832	14860	640
K	Lesina	chr5	33900001	33910000	0.3853351955307262	155	5518	14320	1180
K	Lesina	chr5	33910001	33920000	0.3172284644194756	58	1694	5340	460
8N	Lesina	chr5	33910001	33920000	0.3282442748091603	58	1720	5240	560
8N	K	chr5	33910001	33920000	0.2286245353159851	58	1230	5380	420
8N	K	chr5	33920001	33930000	0.2226962457337884	128	2610	11720	1080
8N	Lesina	chr5	33920001	33930000	0.3773095623987034	128	4656	12340	460
K	Lesina	chr5	33920001	33930000	0.3869269949066214	128	4558	11780	1020
8N	K	chr5	33930001	33940000	0.2527724665391969	113	2644	10460	840
8N	Lesina	chr5	33930001	33940000	0.3224074074074074	113	3482	10800	500
K	Lesina	chr5	33930001	33940000	0.3278195488721804	113	3488	10640	660
K	Lesina	chr5	33940001	33950000	0.3721439749608763	137	4756	12780	920
8N	Lesina	chr5	33940001	33950000	0.3675265553869499	137	4844	13180	520
8N	K	chr5	33940001	33950000	0.249445324881141	137	3148	12620	1080
8N	K	chr5	33950001	33960000	0.2624203821656051	138	3296	12560	1240
8N	Lesina	chr5	33950001	33960000	0.3840873634945397	138	4924	12820	980
K	Lesina	chr5	33950001	33960000	0.374806800618238	138	4850	12940	860
8N	K	chr5	33960001	33970000	0.2514886164623467	126	2872	11420	1180
8N	Lesina	chr5	33960001	33970000	0.3372964169381107	126	4142	12280	320
K	Lesina	chr5	33960001	33970000	0.3499139414802065	126	4066	11620	980
K	Lesina	chr5	33970001	33980000	0.387991718426501	108	3748	9660	1140
8N	Lesina	chr5	33970001	33980000	0.3707129094412331	108	3848	10380	420
8N	K	chr5	33970001	33980000	0.1939024390243902	108	1908	9840	960
8N	K	chr5	33980001	33990000	0.2067771084337349	146	2746	13280	1320
8N	Lesina	chr5	33980001	33990000	0.3529829545454545	146	4970	14080	520
K	Lesina	chr5	33980001	33990000	0.3477544910179641	146	4646	13360	1240
8N	K	chr5	33990001	34000000	0.2265486725663716	123	2560	11300	1000
8N	Lesina	chr5	33990001	34000000	0.3265100671140939	123	3892	11920	380
K	Lesina	chr5	33990001	34000000	0.3021201413427561	123	3420	11320	980
K	Lesina	chr5	34000001	34010000	0.440133779264214	129	5264	11960	940
8N	Lesina	chr5	34000001	34010000	0.4050955414012739	129	5088	12560	340
8N	K	chr5	34000001	34010000	0.1527545909849749	129	1830	11980	920
8N	K	chr5	34010001	34020000	0.1499151103565365	129	1766	11780	1120
8N	Lesina	chr5	34010001	34020000	0.4591414944356121	129	5776	12580	320
K	Lesina	chr5	34010001	34020000	0.5047538200339559	129	5946	11780	1120
8N	K	chr5	34020001	34030000	0.1443762781186094	107	1412	9780	920
8N	Lesina	chr5	34020001	34030000	0.3861867704280156	107	3970	10280	420
K	Lesina	chr5	34020001	34030000	0.4032388663967611	107	3984	9880	820
K	Lesina	chr5	34030001	34040000	0.3415637860082304	107	3320	9720	980
8N	Lesina	chr5	34030001	34040000	0.3199612403100775	107	3302	10320	380
8N	K	chr5	34030001	34040000	0.1961303462321792	107	1926	9820	880
8N	K	chr5	34040001	34050000	0.1336798336798337	106	1286	9620	980
8N	Lesina	chr5	34040001	34050000	0.4005791505791505	106	4150	10360	240
K	Lesina	chr5	34040001	34050000	0.4346555323590814	106	4164	9580	1020
8N	K	chr5	34050001	34060000	0.177995642701525	100	1634	9180	820
8N	Lesina	chr5	34050001	34060000	0.4721991701244813	100	4552	9640	360
K	Lesina	chr5	34050001	34060000	0.4911062906724512	100	4528	9220	780
K	Lesina	chr5	34060001	34070000	0.5296052631578947	65	3220	6080	420
8N	Lesina	chr5	34060001	34070000	0.5411392405063291	65	3420	6320	180
8N	K	chr5	34060001	34070000	0.054515050167224	65	326	5980	520
8N	K	chr5	34070001	34080000	0.0218106995884773	56	106	4860	740
8N	Lesina	chr5	34070001	34080000	0.5777777777777777	56	3120	5400	200
K	Lesina	chr5	34070001	34080000	0.599601593625498	56	3010	5020	580
8N	K	chr5	34080001	34090000	0.0543071161048689	61	290	5340	760
8N	Lesina	chr5	34080001	34090000	0.7057432432432432	61	4178	5920	180
K	Lesina	chr5	34080001	34090000	0.656934306569343	61	3600	5480	620
K	Lesina	chr5	34090001	34100000	0.5111888111888112	122	5848	11440	760
8N	Lesina	chr5	34090001	34100000	0.5173241852487136	122	6032	11660	540
8N	K	chr5	34090001	34100000	0.0532859680284191	122	600	11260	940
8N	K	chr5	34100001	34110000	0.0808541973490427	150	1098	13580	1420
8N	Lesina	chr5	34100001	34110000	0.5287087912087912	150	7698	14560	440
K	Lesina	chr5	34100001	34110000	0.525399129172714	150	7240	13780	1220
8N	K	chr5	34110001	34120000	0.102051282051282	128	1194	11700	1100
8N	Lesina	chr5	34110001	34120000	0.4620355411954766	128	5720	12380	420
K	Lesina	chr5	34110001	34120000	0.4822033898305085	128	5690	11800	1000
K	Lesina	chr5	34120001	34130000	0.3856913183279742	135	4798	12440	1060
8N	Lesina	chr5	34120001	34130000	0.3894899536321484	135	5040	12940	560
8N	K	chr5	34120001	34130000	0.0946428571428571	135	1166	12320	1180
8N	K	chr5	34130001	34140000	0.126882966396292	187	2190	17260	1440
8N	Lesina	chr5	34130001	34140000	0.4280936454849498	187	7680	17940	760
K	Lesina	chr5	34130001	34140000	0.4350057012542759	187	7630	17540	1160
8N	K	chr5	34140001	34150000	0.1570945945945946	128	1860	11840	960
8N	Lesina	chr5	34140001	34150000	0.3094308943089431	128	3806	12300	500
K	Lesina	chr5	34140001	34150000	0.2921367521367521	128	3418	11700	1100
K	Lesina	chr5	34150001	34160000	0.358664546899841	140	4512	12580	1420
8N	Lesina	chr5	34150001	34160000	0.3423880597014925	140	4588	13400	600
8N	K	chr5	34150001	34160000	0.1446909667194928	140	1826	12620	1380
8N	K	chr5	34160001	34170000	0.1960720130932897	135	2396	12220	1280
8N	Lesina	chr5	34160001	34170000	0.2743550834597875	135	3616	13180	320
K	Lesina	chr5	34160001	34170000	0.2578606158833063	135	3182	12340	1160
8N	K	chr5	34170001	34180000	0.2703891708967851	129	3196	11820	1080
8N	Lesina	chr5	34170001	34180000	0.3573954983922829	129	4446	12440	460
K	Lesina	chr5	34170001	34180000	0.3293624161073825	129	3926	11920	980
K	Lesina	chr5	34180001	34190000	0.3669950738916256	134	4470	12180	1220
8N	Lesina	chr5	34180001	34190000	0.3906870229007633	134	5118	13100	300
8N	K	chr5	34180001	34190000	0.2414473684210526	134	2936	12160	1240
8N	K	chr5	34190001	34200000	0.2624338624338624	164	3968	15120	1280
8N	Lesina	chr5	34190001	34200000	0.3272611464968153	164	5138	15700	700
K	Lesina	chr5	34190001	34200000	0.2735408560311284	164	4218	15420	980
8N	K	chr5	34200001	34210000	0.2842323651452282	106	2740	9640	960
8N	Lesina	chr5	34200001	34210000	0.3230174081237911	106	3340	10340	260
K	Lesina	chr5	34200001	34210000	0.26652977412731	106	2596	9740	860
K	Lesina	chr5	34210001	34220000	0.2792884371029225	169	4396	15740	1160
8N	Lesina	chr5	34210001	34220000	0.3070544554455445	169	4962	16160	740
8N	K	chr5	34210001	34220000	0.2288659793814433	169	3552	15520	1380
8N	K	chr5	34220001	34230000	0.2588607594936709	171	4090	15800	1300
8N	Lesina	chr5	34220001	34230000	0.2854345165238678	171	4664	16340	760
K	Lesina	chr5	34220001	34230000	0.2497493734335839	171	3986	15960	1140
8N	K	chr5	34230001	34240000	0.2459223300970874	225	5066	20600	1900
8N	Lesina	chr5	34230001	34240000	0.2691736304549675	225	5798	21540	960
K	Lesina	chr5	34230001	34240000	0.2608863198458574	225	5416	20760	1740
K	Lesina	chr5	34240001	34250000	0.1988831615120274	254	4630	23280	2120
8N	Lesina	chr5	34240001	34250000	0.2435708435708435	254	5948	24420	980
8N	K	chr5	34240001	34250000	0.2439722463139635	254	5626	23060	2340
8N	K	chr5	34250001	34260000	0.2728138528138528	252	6302	23100	2100
8N	Lesina	chr5	34250001	34260000	0.2767078189300411	252	6724	24300	900
K	Lesina	chr5	34250001	34260000	0.1939830508474576	252	4578	23600	1600
8N	K	chr5	34260001	34270000	0.2356371490280777	101	2182	9260	840
8N	Lesina	chr5	34260001	34270000	0.241010101010101	101	2386	9900	200
K	Lesina	chr5	34260001	34270000	0.221627408993576	101	2070	9340	760
K	Lesina	chr5	34270001	34280000	0.2615905245346869	127	3092	11820	880
8N	Lesina	chr5	34270001	34280000	0.3482644628099173	127	4214	12100	600
8N	K	chr5	34270001	34280000	0.3314586994727592	127	3772	11380	1320
8N	K	chr5	34280001	34290000	0.2904513888888889	129	3346	11520	1380
8N	Lesina	chr5	34280001	34290000	0.3088709677419355	129	3830	12400	500
K	Lesina	chr5	34280001	34290000	0.2569983136593592	129	3048	11860	1040
8N	K	chr5	34290001	34300000	0.3301282051282051	101	3090	9360	740
8N	Lesina	chr5	34290001	34300000	0.3186234817813765	101	3148	9880	220
K	Lesina	chr5	34290001	34300000	0.2311827956989247	101	2150	9300	800
K	Lesina	chr5	34300001	34310000	0.2328431372549019	180	3800	16320	1680
8N	Lesina	chr5	34300001	34310000	0.2721709006928406	180	4714	17320	680
8N	K	chr5	34300001	34310000	0.2981527093596059	180	4842	16240	1760
8N	K	chr5	34310001	34320000	0.2405693950177936	186	4056	16860	1740
8N	Lesina	chr5	34310001	34320000	0.284675615212528	186	5090	17880	720
K	Lesina	chr5	34310001	34320000	0.2866123399301513	186	4924	17180	1420
8N	K	chr5	34320001	34330000	0.2581913499344692	167	3940	15260	1440
8N	Lesina	chr5	34320001	34330000	0.2729963008631319	167	4428	16220	480
K	Lesina	chr5	34320001	34330000	0.2774108322324967	167	4200	15140	1560
K	Lesina	chr5	34330001	34340000	0.3092682926829268	132	3804	12300	900
8N	Lesina	chr5	34330001	34340000	0.3227124183006536	132	3950	12240	960
8N	K	chr5	34330001	34340000	0.2524369747899159	132	3004	11900	1300
8N	K	chr5	34340001	34350000	0.2050331125827814	167	3096	15100	1600
8N	Lesina	chr5	34340001	34350000	0.3300873907615481	167	5288	16020	680
K	Lesina	chr5	34340001	34350000	0.3242503259452412	167	4974	15340	1360
8N	K	chr5	34350001	34360000	0.231585518102372	172	3710	16020	1180
8N	Lesina	chr5	34350001	34360000	0.2755395683453237	172	4596	16680	520
K	Lesina	chr5	34350001	34360000	0.2209302325581395	172	3610	16340	860
K	Lesina	chr5	34360001	34370000	0.2585365853658536	126	2968	11480	1120
8N	Lesina	chr5	34360001	34370000	0.4526490066225165	126	5468	12080	520
8N	K	chr5	34360001	34370000	0.3468421052631579	126	3954	11400	1200
8N	K	chr5	34370001	34380000	0.3252141982864137	179	5314	16340	1560
8N	Lesina	chr5	34370001	34380000	0.379746835443038	179	6600	17380	520
K	Lesina	chr5	34370001	34380000	0.2978234582829504	179	4926	16540	1360
8N	K	chr5	34380001	34390000	0.2684106614017769	221	5438	20260	1840
8N	Lesina	chr5	34380001	34390000	0.2591078066914498	221	5576	21520	580
K	Lesina	chr5	34380001	34390000	0.2372781065088757	221	4812	20280	1820
8N	Lesina	chr5	34390001	34400000	0.2381521739130434	189	4382	18400	500
K	Lesina	chr5	34390001	34400000	0.2716783216783217	189	4662	17160	1740
8N	K	chr5	34390001	34400000	0.253482880755608	189	4294	16940	1960
8N	Lesina	chr5	34400001	34410000	0.2646723646723646	218	5574	21060	740
K	Lesina	chr5	34400001	34410000	0.2797630799605133	218	5668	20260	1540
8N	K	chr5	34400001	34410000	0.2553784860557769	218	5128	20080	1720
8N	K	chr5	34410001	34420000	0.2536489151873767	225	5144	20280	2220
8N	Lesina	chr5	34410001	34420000	0.2988149498632634	225	6556	21940	560
K	Lesina	chr5	34410001	34420000	0.3256889763779527	225	6618	20320	2180
8N	K	chr5	34420001	34430000	0.2522135416666666	172	3874	15360	1840
8N	Lesina	chr5	34420001	34430000	0.2669975186104218	172	4304	16120	1080
K	Lesina	chr5	34420001	34430000	0.2470663265306122	172	3874	15680	1520
8N	K	chr5	34430001	34440000	0.241358024691358	210	4692	19440	1560
8N	Lesina	chr5	34430001	34440000	0.2349112426035502	210	4764	20280	720
K	Lesina	chr5	34430001	34440000	0.2608471074380165	210	5050	19360	1640
8N	K	chr5	34440001	34450000	0.2480237154150197	221	5020	20240	1860
8N	Lesina	chr5	34440001	34450000	0.3160037878787878	221	6674	21120	980
K	Lesina	chr5	34440001	34450000	0.3018609206660137	221	6164	20420	1680
8N	Lesina	chr5	34450001	34460000	0.315049504950495	104	3182	10100	300
K	Lesina	chr5	34450001	34460000	0.2771670190274841	104	2622	9460	940
8N	K	chr5	34450001	34460000	0.2809322033898305	104	2652	9440	960
8N	K	chr5	34460001	34470000	0.2593607305936073	188	4544	17520	1280
8N	Lesina	chr5	34460001	34470000	0.2631111111111111	188	4736	18000	800
K	Lesina	chr5	34460001	34470000	0.263448275862069	188	4584	17400	1400
8N	K	chr5	34470001	34480000	0.2236387782204515	160	3368	15060	940
8N	Lesina	chr5	34470001	34480000	0.3230263157894736	160	4910	15200	800
K	Lesina	chr5	34470001	34480000	0.3064085447263017	160	4590	14980	1020
8N	Lesina	chr5	34480001	34490000	0.2764784946236559	154	4114	14880	520
8N	K	chr5	34480001	34490000	0.2191011235955056	154	3120	14240	1160
K	Lesina	chr5	34480001	34490000	0.263943661971831	154	3748	14200	1200
8N	K	chr5	34490001	34500000	0.2624521072796935	171	4110	15660	1440
8N	Lesina	chr5	34490001	34500000	0.3297820823244552	171	5448	16520	580
K	Lesina	chr5	34490001	34500000	0.2925316455696202	171	4622	15800	1300
8N	Lesina	chr5	34500001	34510000	0.3397357723577235	204	6686	19680	720
K	Lesina	chr5	34500001	34510000	0.3254019292604501	204	6072	18660	1740
8N	K	chr5	34500001	34510000	0.2084324324324324	204	3856	18500	1900
8N	Lesina	chr5	34510001	34520000	0.2682134570765661	178	4624	17240	560
K	Lesina	chr5	34510001	34520000	0.2482338611449452	178	4076	16420	1380
8N	K	chr5	34510001	34520000	0.1965728274173806	178	3212	16340	1460
8N	K	chr5	34520001	34530000	0.2679166666666667	157	3858	14400	1300
8N	Lesina	chr5	34520001	34530000	0.3596858638743455	157	5496	15280	420
K	Lesina	chr5	34520001	34530000	0.3915862068965517	157	5678	14500	1200
8N	K	chr5	34530001	34540000	0.2417122040072859	120	2654	10980	1020
8N	Lesina	chr5	34530001	34540000	0.3728695652173913	120	4288	11500	500
K	Lesina	chr5	34530001	34540000	0.4291970802919708	120	4704	10960	1040
K	Lesina	chr5	34540001	34550000	0.3649725274725274	158	5314	14560	1240
8N	Lesina	chr5	34540001	34550000	0.3495934959349593	158	5160	14760	1040
8N	K	chr5	34540001	34550000	0.1775423728813559	158	2514	14160	1640
8N	K	chr5	34550001	34560000	0.2512864493996569	131	2930	11660	1440
8N	Lesina	chr5	34550001	34560000	0.3449511400651466	131	4236	12280	820
K	Lesina	chr5	34550001	34560000	0.3041806020066889	131	3638	11960	1140
8N	K	chr5	34560001	34570000	0.2276988636363636	157	3206	14080	1620
8N	Lesina	chr5	34560001	34570000	0.3273458445040214	157	4884	14920	780
K	Lesina	chr5	34560001	34570000	0.325173852573018	157	4676	14380	1320
K	Lesina	chr5	34570001	34580000	0.3388888888888889	154	4880	14400	1000
8N	Lesina	chr5	34570001	34580000	0.2994666666666666	154	4492	15000	400
8N	K	chr5	34570001	34580000	0.26016713091922	154	3736	14360	1040
8N	K	chr5	34580001	34590000	0.2040764331210191	175	3204	15700	1800
8N	Lesina	chr5	34580001	34590000	0.2595382746051032	175	4272	16460	1040
K	Lesina	chr5	34580001	34590000	0.2557763975155279	175	4118	16100	1400
8N	K	chr5	34590001	34600000	0.2332618025751072	201	4348	18640	1460
8N	Lesina	chr5	34590001	34600000	0.2884339815762538	201	5636	19540	560
K	Lesina	chr5	34590001	34600000	0.2789361702127659	201	5244	18800	1300
8N	K	chr5	34600001	34610000	0.2563106796116505	157	3696	14420	1280
8N	Lesina	chr5	34600001	34610000	0.2711664482306684	157	4138	15260	440
K	Lesina	chr5	34600001	34610000	0.2845089903181189	157	4114	14460	1240
K	Lesina	chr5	34610001	34620000	0.2500719424460431	151	3476	13900	1200
8N	K	chr5	34610001	34620000	0.2169838945827232	151	2964	13660	1440
8N	Lesina	chr5	34610001	34620000	0.2503419972640219	151	3660	14620	480
8N	Lesina	chr5	34620001	34630000	0.2753424657534246	136	3618	13140	460
K	Lesina	chr5	34620001	34630000	0.26032	136	3254	12500	1100
8N	K	chr5	34620001	34630000	0.2464856230031948	136	3086	12520	1080
8N	Lesina	chr5	34630001	34640000	0.2906197654941373	122	3470	11940	260
K	Lesina	chr5	34630001	34640000	0.272291296625222	122	3066	11260	940
8N	K	chr5	34630001	34640000	0.2433333333333333	122	2774	11400	800
8N	K	chr5	34640001	34650000	0.248076923076923	228	5160	20800	2000
8N	Lesina	chr5	34640001	34650000	0.3120471014492754	228	6890	22080	720
K	Lesina	chr5	34640001	34650000	0.298574144486692	228	6282	21040	1760
8N	K	chr5	34650001	34660000	0.2585714285714285	247	5792	22400	2300
8N	Lesina	chr5	34650001	34660000	0.2895762711864407	247	6834	23600	1100
K	Lesina	chr5	34650001	34660000	0.2824715162138475	247	6446	22820	1880
K	Lesina	chr5	34660001	34670000	0.2902548725637181	144	3872	13340	1060
8N	Lesina	chr5	34660001	34670000	0.3017069701280228	144	4242	14060	340
8N	K	chr5	34660001	34670000	0.2341389728096676	144	3100	13240	1160
8N	K	chr5	34670001	34680000	0.2506346967559943	155	3554	14180	1320
8N	Lesina	chr5	34670001	34680000	0.3357712765957447	155	5050	15040	460
K	Lesina	chr5	34670001	34680000	0.3246458923512748	155	4584	14120	1380
8N	K	chr5	34680001	34690000	0.1688311688311688	167	2600	15400	1300
8N	Lesina	chr5	34680001	34690000	0.3961442786069651	167	6370	16080	620
K	Lesina	chr5	34680001	34690000	0.3878748370273794	167	5950	15340	1360
K	Lesina	chr5	34690001	34700000	0.3756978653530378	136	4576	12180	1420
8N	Lesina	chr5	34690001	34700000	0.3744514106583072	136	4778	12760	840
8N	K	chr5	34690001	34700000	0.2384359400998336	136	2866	12020	1580
8N	K	chr5	34700001	34710000	0.2331543624161073	164	3474	14900	1500
8N	Lesina	chr5	34700001	34710000	0.2418575063613231	164	3802	15720	680
K	Lesina	chr5	34700001	34710000	0.2621837549933422	164	3938	15020	1380
8N	K	chr5	34710001	34720000	0.2427536231884058	182	4020	16560	1640
8N	Lesina	chr5	34710001	34720000	0.3477958236658933	182	5996	17240	960
K	Lesina	chr5	34710001	34720000	0.3526570048309179	182	5840	16560	1640
K	Lesina	chr5	34720001	34730000	0.3553012048192771	178	5898	16600	1200
8N	Lesina	chr5	34720001	34730000	0.3463157894736842	178	5922	17100	700
